,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
2113,31.0,11.0,31.0,11.0
2114,31.0,11.0,31.0,11.0
2115,31.0,11.0,31.0,11.0
2116,31.0,11.0,31.0,11.0
2117,31.0,11.0,31.0,11.0
2118,31.0,11.0,31.0,11.0
2119,31.0,11.0,31.0,11.0
2120,31.0,11.0,31.0,11.0
2121,31.0,11.0,31.0,11.0
2122,31.0,11.0,31.0,11.0
2123,31.0,11.0,31.0,11.0
2124,31.0,11.0,31.0,11.0
2125,31.0,11.0,31.0,11.0
2126,31.0,11.0,31.0,11.0
2127,31.0,11.0,31.0,11.0
2128,31.0,11.0,31.0,11.0
2129,31.0,11.0,31.0,11.0
2130,31.0,11.0,31.0,11.0
2131,31.0,11.0,31.0,11.0
2132,31.0,11.0,31.0,11.0
2133,31.0,11.0,31.0,11.0
2134,31.0,11.0,31.0,11.0
2135,31.0,11.0,31.0,11.0
2136,31.0,11.0,31.0,11.0
2137,31.0,11.0,31.0,11.0
2138,31.0,11.0,31.0,11.0
2139,31.0,11.0,31.0,11.0
2140,31.0,11.0,31.0,11.0
2141,31.0,11.0,31.0,11.0
2142,31.0,11.0,31.0,11.0
2143,31.0,11.0,31.0,11.0
2144,31.0,11.0,31.0,11.0
2145,31.0,11.0,31.0,11.0
2146,31.0,11.0,31.0,11.0
2147,31.0,11.0,31.0,11.0
2148,31.0,11.0,31.0,11.0
2149,31.0,11.0,31.0,11.0
2150,31.0,11.0,31.0,11.0
2151,31.0,11.0,31.0,11.0
2152,31.0,11.0,31.0,11.0
2153,31.0,11.0,31.0,11.0
2154,31.0,11.0,31.0,11.0
2155,31.0,11.0,31.0,11.0
2156,31.0,11.0,31.0,11.0
2157,31.0,11.0,31.0,11.0
2158,31.0,11.0,31.0,11.0
2159,31.0,11.0,31.0,11.0
2160,31.0,11.0,31.0,11.0
2161,31.0,11.0,31.0,11.0
2162,31.0,11.0,31.0,11.0
2163,31.0,11.0,31.0,11.0
2164,31.0,11.0,31.0,11.0
2165,31.0,11.0,31.0,11.0
2166,31.0,11.0,31.0,11.0
2167,31.0,11.0,31.0,11.0
2168,31.0,11.0,31.0,11.0
2169,31.0,11.0,31.0,11.0
2170,31.0,11.0,31.0,11.0
2171,31.0,11.0,31.0,11.0
2172,31.0,11.0,31.0,11.0
2173,31.0,11.0,31.0,11.0
2174,31.0,11.0,31.0,11.0
2175,31.0,11.0,31.0,11.0
2176,31.0,11.0,31.0,11.0
2177,31.0,11.0,31.0,11.0
2178,31.0,11.0,31.0,11.0
2179,31.0,11.0,31.0,11.0
2180,31.0,11.0,31.0,11.0
2181,31.0,11.0,31.0,11.0
2182,31.0,11.0,31.0,11.0
2183,31.0,11.0,31.0,11.0
2184,31.0,11.0,31.0,11.0
2185,31.0,11.0,31.0,11.0
2186,31.0,11.0,31.0,11.0
2187,31.0,11.0,31.0,11.0
2188,31.0,11.0,31.0,11.0
2189,31.0,11.0,31.0,11.0
2190,31.0,11.0,31.0,11.0
2191,31.0,11.0,31.0,11.0
2192,31.0,11.0,31.0,11.0
2193,31.0,11.0,31.0,11.0
2194,31.0,11.0,31.0,11.0
2195,31.0,11.0,31.0,11.0
2196,31.0,11.0,31.0,11.0
2197,31.0,11.0,31.0,11.0
2198,31.0,11.0,31.0,11.0
2199,31.0,11.0,31.0,11.0
2200,31.0,11.0,31.0,11.0
2201,31.0,11.0,31.0,11.0
2202,31.0,11.0,31.0,11.0
2203,31.0,11.0,31.0,11.0
2204,31.0,11.0,31.0,11.0
2205,31.0,11.0,31.0,11.0
2206,31.0,11.0,31.0,11.0
2207,31.0,11.0,31.0,11.0
2208,31.0,11.0,31.0,11.0
2209,31.0,11.0,31.0,11.0
2210,31.0,11.0,31.0,11.0
2211,31.0,11.0,31.0,11.0
2212,31.0,11.0,31.0,11.0
2213,31.0,11.0,31.0,11.0
2214,31.0,11.0,31.0,11.0
2215,31.0,11.0,31.0,11.0
2216,31.0,11.0,31.0,11.0
2217,31.0,11.0,31.0,11.0
2218,31.0,11.0,31.0,11.0
2219,31.0,11.0,31.0,11.0
2220,31.0,11.0,31.0,11.0
2221,31.0,11.0,31.0,11.0
2222,31.0,11.0,31.0,11.0
2223,31.0,11.0,31.0,11.0
2224,31.0,11.0,31.0,11.0
2225,31.0,11.0,31.0,11.0
2226,31.0,11.0,31.0,11.0
2227,31.0,11.0,31.0,11.0
2228,31.0,11.0,31.0,11.0
2229,31.0,11.0,31.0,11.0
2230,31.0,11.0,31.0,11.0
2231,31.0,11.0,31.0,11.0
2232,31.0,11.0,31.0,11.0
2233,31.0,11.0,31.0,11.0
2234,31.0,11.0,31.0,11.0
2235,31.0,11.0,31.0,11.0
2236,31.0,11.0,31.0,11.0
2237,31.0,11.0,31.0,11.0
2238,31.0,11.0,31.0,11.0
2239,31.0,11.0,31.0,11.0
2240,31.0,11.0,31.0,11.0
2241,31.0,11.0,31.0,11.0
2242,31.0,11.0,31.0,11.0
2243,31.0,11.0,31.0,11.0
2244,31.0,11.0,31.0,11.0
2245,31.0,11.0,31.0,11.0
2246,31.0,11.0,31.0,11.0
2247,31.0,11.0,31.0,11.0
2248,31.0,11.0,31.0,11.0
2249,31.0,11.0,31.0,11.0
2250,31.0,11.0,31.0,11.0
2251,31.0,11.0,31.0,11.0
2252,31.0,11.0,31.0,11.0
2253,31.0,11.0,31.0,11.0
2254,31.0,11.0,31.0,11.0
2255,31.0,11.0,31.0,11.0
2256,31.0,11.0,31.0,11.0
2257,31.0,11.0,31.0,11.0
2258,31.0,11.0,31.0,11.0
2259,31.0,11.0,31.0,11.0
2260,31.0,11.0,31.0,11.0
2261,31.0,11.0,31.0,11.0
2262,31.0,11.0,31.0,11.0
2263,31.0,11.0,31.0,11.0
2264,31.0,11.0,31.0,11.0
2265,31.0,11.0,31.0,11.0
2266,31.0,11.0,31.0,11.0
2267,31.0,11.0,31.0,11.0
2268,31.0,11.0,31.0,11.0
2269,31.0,11.0,31.0,11.0
2270,31.0,11.0,31.0,11.0
2271,31.0,11.0,31.0,11.0
2272,31.0,11.0,31.0,11.0
2273,31.0,11.0,31.0,11.0
2274,31.0,11.0,31.0,11.0
2275,31.0,11.0,31.0,11.0
2276,31.0,11.0,31.0,11.0
2277,31.0,11.0,31.0,11.0
2278,31.0,11.0,31.0,11.0
2279,31.0,11.0,31.0,11.0
2280,31.0,11.0,31.0,11.0
2281,31.0,11.0,31.0,11.0
2282,31.0,11.0,31.0,11.0
2283,31.0,11.0,31.0,11.0
2284,31.0,11.0,31.0,11.0
2285,31.0,11.0,31.0,11.0
2286,31.0,11.0,31.0,11.0
2287,31.0,11.0,31.0,11.0
2288,31.0,11.0,31.0,11.0
2289,31.0,11.0,31.0,11.0
2290,31.0,11.0,31.0,11.0
2291,31.0,11.0,31.0,11.0
2292,31.0,11.0,31.0,11.0
2293,31.0,11.0,31.0,11.0
2294,31.0,11.0,31.0,11.0
2295,31.0,11.0,31.0,11.0
2296,31.0,11.0,31.0,11.0
2297,31.0,11.0,31.0,11.0
2298,31.0,11.0,31.0,11.0
2299,31.0,11.0,31.0,11.0
2300,31.0,11.0,31.0,11.0
2301,31.0,11.0,31.0,11.0
2302,31.0,11.0,31.0,11.0
2303,32.0,10.0,27.0,17.0
2304,32.0,10.0,27.0,17.0
2305,32.0,10.0,27.0,17.0
2306,32.0,10.0,27.0,17.0
2307,32.0,10.0,27.0,17.0
2308,32.0,10.0,27.0,17.0
2309,32.0,10.0,27.0,17.0
2310,32.0,10.0,27.0,17.0
2311,32.0,10.0,27.0,17.0
2312,32.0,10.0,27.0,17.0
2313,32.0,10.0,27.0,17.0
2314,32.0,10.0,27.0,17.0
2315,32.0,10.0,27.0,17.0
2316,32.0,10.0,27.0,17.0
2317,32.0,10.0,27.0,17.0
2318,32.0,10.0,27.0,17.0
2319,32.0,10.0,27.0,17.0
2320,32.0,10.0,27.0,17.0
2321,32.0,10.0,27.0,17.0
2322,32.0,10.0,27.0,17.0
2323,32.0,10.0,27.0,17.0
2324,32.0,10.0,27.0,17.0
2325,32.0,10.0,27.0,17.0
2326,32.0,10.0,27.0,17.0
2327,32.0,10.0,27.0,17.0
2328,32.0,10.0,27.0,17.0
2329,32.0,10.0,27.0,17.0
2330,32.0,10.0,27.0,17.0
2331,32.0,10.0,27.0,17.0
2332,32.0,10.0,27.0,17.0
2333,32.0,10.0,27.0,17.0
2334,32.0,10.0,27.0,17.0
2335,32.0,10.0,27.0,17.0
2336,32.0,10.0,27.0,17.0
2337,32.0,10.0,27.0,17.0
2338,32.0,10.0,27.0,17.0
2339,32.0,10.0,27.0,17.0
2340,32.0,10.0,27.0,17.0
2341,32.0,10.0,27.0,17.0
2342,32.0,10.0,27.0,17.0
2343,32.0,10.0,27.0,17.0
2344,32.0,10.0,27.0,17.0
2345,32.0,10.0,27.0,17.0
2346,32.0,10.0,27.0,17.0
2347,32.0,10.0,27.0,17.0
2348,27.0,17.0,27.0,17.0
2349,27.0,17.0,27.0,17.0
2350,27.0,17.0,27.0,17.0
2351,27.0,17.0,27.0,17.0
2352,27.0,17.0,27.0,17.0
2353,27.0,17.0,27.0,17.0
2354,27.0,17.0,27.0,17.0
2355,27.0,17.0,27.0,17.0
2356,27.0,17.0,27.0,17.0
2357,27.0,17.0,27.0,17.0
2358,27.0,17.0,27.0,17.0
2359,27.0,17.0,27.0,17.0
2360,27.0,17.0,27.0,17.0
2361,27.0,17.0,27.0,17.0
2362,27.0,17.0,27.0,17.0
2363,27.0,17.0,27.0,17.0
2364,27.0,17.0,27.0,17.0
2365,27.0,17.0,27.0,17.0
2366,27.0,17.0,27.0,17.0
2367,27.0,17.0,27.0,17.0
2368,27.0,17.0,27.0,17.0
2369,27.0,17.0,27.0,17.0
2370,27.0,17.0,27.0,17.0
2371,27.0,17.0,27.0,17.0
2372,27.0,17.0,27.0,17.0
2373,27.0,17.0,27.0,17.0
2374,27.0,17.0,27.0,17.0
2375,27.0,17.0,27.0,17.0
2376,27.0,17.0,27.0,17.0
2377,27.0,17.0,27.0,17.0
2378,27.0,17.0,27.0,17.0
2379,27.0,17.0,27.0,17.0
2380,27.0,17.0,27.0,17.0
2381,27.0,17.0,27.0,17.0
2382,27.0,17.0,27.0,17.0
2383,27.0,17.0,27.0,17.0
2384,27.0,17.0,27.0,17.0
2385,27.0,17.0,27.0,17.0
2386,27.0,17.0,27.0,17.0
2387,27.0,17.0,27.0,17.0
2388,27.0,17.0,27.0,17.0
2389,27.0,17.0,27.0,17.0
2390,27.0,17.0,27.0,17.0
2391,27.0,17.0,27.0,17.0
2392,27.0,17.0,27.0,17.0
2393,27.0,17.0,27.0,17.0
2394,27.0,17.0,27.0,17.0
2395,27.0,17.0,27.0,17.0
2396,27.0,17.0,27.0,17.0
2397,27.0,17.0,27.0,17.0
2398,27.0,17.0,27.0,17.0
2399,27.0,17.0,27.0,17.0
2400,27.0,17.0,27.0,17.0
2401,27.0,17.0,27.0,17.0
2402,27.0,17.0,27.0,17.0
2403,27.0,17.0,27.0,17.0
2404,27.0,17.0,27.0,17.0
2405,27.0,17.0,27.0,17.0
2406,27.0,17.0,27.0,17.0
2407,27.0,17.0,27.0,17.0
2408,27.0,17.0,27.0,17.0
2409,27.0,17.0,27.0,17.0
2410,27.0,17.0,27.0,17.0
2411,27.0,17.0,27.0,17.0
2412,27.0,17.0,27.0,17.0
2413,27.0,17.0,27.0,17.0
2414,27.0,17.0,27.0,17.0
2415,27.0,17.0,27.0,17.0
2416,27.0,17.0,27.0,17.0
2417,27.0,17.0,27.0,17.0
2418,27.0,17.0,27.0,17.0
2419,27.0,17.0,27.0,17.0
2420,27.0,17.0,27.0,17.0
2421,27.0,17.0,27.0,17.0
2422,27.0,17.0,27.0,17.0
2423,27.0,17.0,27.0,17.0
2424,27.0,17.0,27.0,17.0
2425,27.0,17.0,27.0,17.0
2426,27.0,17.0,27.0,17.0
2427,27.0,17.0,27.0,17.0
2428,27.0,17.0,27.0,17.0
2429,27.0,17.0,27.0,17.0
2430,27.0,17.0,27.0,17.0
2431,27.0,17.0,27.0,17.0
2432,27.0,17.0,27.0,17.0
2433,27.0,17.0,27.0,17.0
2434,27.0,17.0,27.0,17.0
2435,27.0,17.0,27.0,17.0
2436,27.0,17.0,27.0,17.0
2437,27.0,17.0,27.0,17.0
2438,27.0,17.0,27.0,17.0
2439,27.0,17.0,27.0,17.0
2440,27.0,17.0,27.0,17.0
2441,27.0,17.0,27.0,17.0
2442,27.0,17.0,27.0,17.0
2443,27.0,17.0,27.0,17.0
2444,27.0,17.0,27.0,17.0
2445,27.0,17.0,27.0,17.0
2446,27.0,17.0,27.0,17.0
2447,27.0,17.0,27.0,17.0
2448,27.0,17.0,27.0,17.0
2449,27.0,17.0,27.0,17.0
2450,27.0,17.0,27.0,17.0
2451,27.0,17.0,27.0,17.0
2452,27.0,17.0,27.0,17.0
2453,27.0,17.0,27.0,17.0
2454,27.0,17.0,27.0,17.0
2455,27.0,17.0,27.0,17.0
2456,27.0,17.0,27.0,17.0
2457,27.0,17.0,27.0,17.0
2458,27.0,17.0,27.0,17.0
2459,27.0,17.0,27.0,17.0
2460,27.0,17.0,27.0,17.0
2461,27.0,17.0,27.0,17.0
2462,27.0,17.0,27.0,17.0
2463,27.0,17.0,27.0,17.0
2464,27.0,17.0,27.0,17.0
2465,27.0,17.0,27.0,17.0
2466,27.0,17.0,27.0,17.0
2467,27.0,17.0,27.0,17.0
2468,27.0,17.0,27.0,17.0
2469,27.0,17.0,27.0,17.0
2470,27.0,17.0,27.0,17.0
2471,27.0,17.0,27.0,17.0
2472,27.0,17.0,27.0,17.0
2473,27.0,17.0,27.0,17.0
2474,27.0,17.0,27.0,17.0
2475,27.0,17.0,27.0,17.0
2476,27.0,17.0,27.0,17.0
2477,27.0,17.0,27.0,17.0
2478,27.0,17.0,27.0,17.0
2479,27.0,17.0,27.0,17.0
2480,27.0,17.0,27.0,17.0
2481,27.0,17.0,27.0,17.0
2482,27.0,17.0,27.0,17.0
2483,27.0,17.0,27.0,17.0
2484,27.0,17.0,27.0,17.0
2485,27.0,17.0,27.0,17.0
2486,27.0,17.0,27.0,17.0
2487,27.0,17.0,27.0,17.0
2488,27.0,17.0,27.0,17.0
2489,27.0,17.0,27.0,17.0
2490,27.0,17.0,27.0,17.0
2491,27.0,17.0,27.0,17.0
2492,27.0,17.0,27.0,17.0
2493,27.0,17.0,27.0,17.0
2494,27.0,17.0,27.0,17.0
2495,27.0,17.0,27.0,17.0
2496,27.0,17.0,27.0,17.0
2497,27.0,17.0,27.0,17.0
2498,27.0,17.0,27.0,17.0
2499,27.0,17.0,27.0,17.0
2500,27.0,17.0,27.0,17.0
2501,27.0,17.0,27.0,17.0
2502,27.0,17.0,27.0,17.0
2503,27.0,17.0,27.0,17.0
2504,27.0,17.0,27.0,17.0
2505,27.0,17.0,27.0,17.0
2506,27.0,17.0,27.0,17.0
2507,27.0,17.0,27.0,17.0
2508,27.0,17.0,27.0,17.0
2509,27.0,17.0,27.0,17.0
2510,27.0,17.0,27.0,17.0
2511,27.0,17.0,27.0,17.0
2512,27.0,17.0,27.0,17.0
2513,27.0,17.0,27.0,17.0
2514,27.0,17.0,27.0,17.0
2515,27.0,17.0,27.0,17.0
2516,27.0,17.0,27.0,17.0
2517,27.0,17.0,27.0,17.0
2518,27.0,17.0,27.0,17.0
2519,27.0,17.0,27.0,17.0
2520,27.0,17.0,27.0,17.0
2521,27.0,17.0,27.0,17.0
2522,27.0,17.0,27.0,17.0
2523,27.0,17.0,27.0,17.0
2524,27.0,17.0,27.0,17.0
2525,27.0,17.0,27.0,17.0
2526,27.0,17.0,27.0,17.0
2527,27.0,17.0,27.0,17.0
2528,27.0,17.0,27.0,17.0
2529,27.0,17.0,27.0,17.0
2530,27.0,17.0,27.0,17.0
2531,27.0,17.0,27.0,17.0
2532,27.0,17.0,27.0,17.0
2533,27.0,17.0,27.0,17.0
2534,27.0,17.0,27.0,17.0
2535,27.0,17.0,27.0,17.0
2536,27.0,17.0,27.0,17.0
2537,27.0,17.0,27.0,17.0
2538,27.0,17.0,27.0,17.0
2539,27.0,17.0,27.0,17.0
2540,27.0,17.0,27.0,17.0
2541,27.0,17.0,27.0,17.0
2542,27.0,17.0,27.0,17.0
2543,27.0,17.0,27.0,17.0
2544,27.0,17.0,27.0,17.0
2545,27.0,17.0,27.0,17.0
2546,27.0,17.0,27.0,17.0
2547,27.0,17.0,27.0,17.0
2548,27.0,17.0,27.0,17.0
2549,27.0,17.0,27.0,17.0
2550,27.0,17.0,27.0,17.0
2551,27.0,17.0,27.0,17.0
2552,27.0,17.0,27.0,17.0
2553,27.0,17.0,27.0,17.0
2554,27.0,17.0,27.0,17.0
2555,27.0,17.0,27.0,17.0
2556,27.0,17.0,27.0,17.0
2557,27.0,17.0,27.0,17.0
2558,27.0,17.0,27.0,17.0
2559,27.0,17.0,27.0,17.0
2560,27.0,17.0,27.0,17.0
2561,27.0,17.0,27.0,17.0
2562,27.0,17.0,27.0,17.0
2563,27.0,17.0,27.0,17.0
2564,27.0,17.0,27.0,17.0
2565,27.0,17.0,27.0,17.0
2566,27.0,17.0,27.0,17.0
2567,27.0,17.0,27.0,17.0
2568,27.0,17.0,27.0,17.0
2569,27.0,17.0,27.0,17.0
2570,27.0,17.0,27.0,17.0
2571,27.0,17.0,27.0,17.0
2572,27.0,17.0,27.0,17.0
2573,27.0,17.0,27.0,17.0
2574,27.0,17.0,27.0,17.0
2575,27.0,17.0,27.0,17.0
2576,27.0,17.0,27.0,17.0
2577,27.0,17.0,27.0,17.0
2578,27.0,17.0,27.0,17.0
2579,27.0,17.0,27.0,17.0
2580,27.0,17.0,27.0,17.0
2581,27.0,17.0,27.0,17.0
2582,27.0,17.0,27.0,17.0
2583,27.0,17.0,27.0,17.0
2584,27.0,17.0,27.0,17.0
2585,27.0,17.0,27.0,17.0
2586,27.0,17.0,27.0,17.0
2587,27.0,17.0,27.0,17.0
2588,27.0,17.0,27.0,17.0
2589,27.0,17.0,27.0,17.0
2590,27.0,17.0,27.0,17.0
2591,27.0,17.0,27.0,17.0
2592,27.0,17.0,27.0,17.0
2593,27.0,17.0,27.0,17.0
2594,27.0,17.0,27.0,17.0
2595,27.0,17.0,27.0,17.0
2596,27.0,17.0,27.0,17.0
2597,27.0,17.0,27.0,17.0
2598,27.0,17.0,27.0,17.0
2599,27.0,17.0,27.0,17.0
2600,27.0,17.0,27.0,17.0
2601,27.0,17.0,27.0,17.0
2602,27.0,17.0,27.0,17.0
2603,27.0,17.0,27.0,17.0
2604,27.0,17.0,27.0,17.0
2605,27.0,17.0,27.0,17.0
2606,27.0,17.0,27.0,17.0
2607,27.0,17.0,27.0,17.0
2608,27.0,17.0,27.0,17.0
2609,27.0,17.0,27.0,17.0
2610,27.0,17.0,27.0,17.0
2611,27.0,17.0,27.0,17.0
2612,27.0,17.0,27.0,17.0
2613,27.0,17.0,27.0,17.0
2614,27.0,17.0,27.0,17.0
2615,27.0,17.0,27.0,17.0
2616,27.0,17.0,27.0,17.0
2617,27.0,17.0,27.0,17.0
2618,27.0,17.0,27.0,17.0
2619,27.0,17.0,27.0,17.0
2620,27.0,17.0,27.0,17.0
2621,27.0,17.0,27.0,17.0
2622,27.0,17.0,27.0,17.0
2623,27.0,17.0,27.0,17.0
2624,27.0,17.0,27.0,17.0
2625,27.0,17.0,27.0,17.0
2626,27.0,17.0,27.0,17.0
2627,27.0,17.0,27.0,17.0
2628,27.0,17.0,27.0,17.0
2629,27.0,17.0,27.0,17.0
2630,27.0,17.0,27.0,17.0
2631,27.0,17.0,27.0,17.0
2632,27.0,17.0,27.0,17.0
2633,27.0,17.0,27.0,17.0
2634,27.0,17.0,27.0,17.0
2635,27.0,17.0,27.0,17.0
2636,27.0,17.0,27.0,17.0
2637,27.0,17.0,27.0,17.0
2638,27.0,17.0,27.0,17.0
2639,27.0,17.0,27.0,17.0
2640,27.0,17.0,27.0,17.0
2641,27.0,17.0,27.0,17.0
2642,27.0,17.0,27.0,17.0
2643,27.0,17.0,27.0,17.0
2644,27.0,17.0,27.0,17.0
2645,27.0,17.0,27.0,17.0
2646,27.0,17.0,27.0,17.0
2647,27.0,17.0,27.0,17.0
2648,27.0,17.0,27.0,17.0
2649,27.0,17.0,27.0,17.0
2650,27.0,17.0,27.0,17.0
2651,27.0,17.0,27.0,17.0
2652,27.0,17.0,27.0,17.0
2653,27.0,17.0,27.0,17.0
2654,27.0,17.0,27.0,17.0
2655,27.0,17.0,27.0,17.0
2656,27.0,17.0,27.0,17.0
2657,27.0,17.0,27.0,17.0
2658,27.0,17.0,27.0,17.0
2659,27.0,17.0,27.0,17.0
2660,27.0,17.0,27.0,17.0
2661,27.0,17.0,27.0,17.0
2662,27.0,17.0,27.0,17.0
2663,27.0,17.0,27.0,17.0
2664,27.0,17.0,27.0,17.0
2665,27.0,17.0,27.0,17.0
2666,27.0,17.0,27.0,17.0
2667,27.0,17.0,27.0,17.0
2668,27.0,17.0,27.0,17.0
2669,27.0,17.0,27.0,17.0
2670,27.0,17.0,27.0,17.0
2671,27.0,17.0,27.0,17.0
2672,27.0,17.0,27.0,17.0
2673,27.0,17.0,27.0,17.0
2674,27.0,17.0,27.0,17.0
2675,27.0,17.0,27.0,17.0
2676,27.0,17.0,27.0,17.0
2677,27.0,17.0,27.0,17.0
2678,27.0,17.0,27.0,17.0
2679,27.0,17.0,27.0,17.0
2680,27.0,17.0,27.0,17.0
2681,27.0,17.0,27.0,17.0
2682,27.0,17.0,27.0,17.0
2683,27.0,17.0,27.0,17.0
2684,27.0,17.0,27.0,17.0
2685,27.0,17.0,27.0,17.0
2686,27.0,17.0,27.0,17.0
2687,27.0,17.0,27.0,17.0
2688,27.0,17.0,27.0,17.0
2689,27.0,17.0,27.0,17.0
2690,27.0,17.0,27.0,17.0
2691,27.0,17.0,27.0,17.0
2692,27.0,17.0,27.0,17.0
2693,27.0,17.0,27.0,17.0
2694,27.0,17.0,27.0,17.0
2695,27.0,17.0,27.0,17.0
2696,27.0,17.0,27.0,17.0
2697,27.0,17.0,27.0,17.0
2698,27.0,17.0,27.0,17.0
2699,27.0,17.0,27.0,17.0
2700,27.0,17.0,27.0,17.0
2701,27.0,17.0,27.0,17.0
2702,27.0,17.0,27.0,17.0
2703,27.0,17.0,27.0,17.0
2704,27.0,17.0,27.0,17.0
2705,27.0,17.0,27.0,17.0
2706,27.0,17.0,27.0,17.0
2707,27.0,17.0,27.0,17.0
2708,27.0,17.0,27.0,17.0
2709,27.0,17.0,27.0,17.0
2710,27.0,17.0,27.0,17.0
2711,27.0,17.0,27.0,17.0
2712,27.0,17.0,27.0,17.0
2713,27.0,17.0,27.0,17.0
2714,27.0,17.0,27.0,17.0
2715,27.0,17.0,27.0,17.0
2716,27.0,17.0,27.0,17.0
2717,27.0,17.0,27.0,17.0
2718,27.0,17.0,27.0,17.0
2719,27.0,17.0,27.0,17.0
2720,27.0,17.0,27.0,17.0
2721,27.0,17.0,27.0,17.0
2722,27.0,17.0,27.0,17.0
2723,27.0,17.0,27.0,17.0
2724,27.0,17.0,27.0,17.0
2725,27.0,17.0,27.0,17.0
2726,27.0,17.0,27.0,17.0
2727,27.0,17.0,27.0,17.0
2728,27.0,17.0,27.0,17.0
2729,27.0,17.0,27.0,17.0
2730,27.0,17.0,27.0,17.0
2731,27.0,17.0,27.0,17.0
2732,27.0,17.0,27.0,17.0
2733,27.0,17.0,27.0,17.0
2734,27.0,17.0,27.0,17.0
2735,27.0,17.0,27.0,17.0
2736,27.0,17.0,27.0,17.0
2737,27.0,17.0,27.0,17.0
2738,27.0,17.0,27.0,17.0
2739,27.0,17.0,27.0,17.0
2740,27.0,17.0,27.0,17.0
2741,27.0,17.0,27.0,17.0
2742,27.0,17.0,27.0,17.0
2743,27.0,17.0,27.0,17.0
2744,27.0,17.0,27.0,17.0
2745,27.0,17.0,27.0,17.0
2746,27.0,17.0,27.0,17.0
2747,27.0,17.0,27.0,17.0
2748,27.0,17.0,27.0,17.0
2749,27.0,17.0,27.0,17.0
2750,27.0,17.0,27.0,17.0
2751,27.0,17.0,27.0,17.0
2752,27.0,17.0,27.0,17.0
2753,27.0,17.0,27.0,17.0
2754,27.0,17.0,27.0,17.0
2755,27.0,17.0,27.0,17.0
2756,27.0,17.0,27.0,17.0
2757,27.0,17.0,27.0,17.0
2758,27.0,17.0,27.0,17.0
2759,27.0,17.0,27.0,17.0
2760,27.0,17.0,27.0,17.0
2761,27.0,17.0,27.0,17.0
2762,27.0,17.0,27.0,17.0
2763,27.0,17.0,27.0,17.0
2764,27.0,17.0,27.0,17.0
2765,27.0,17.0,27.0,17.0
2766,27.0,17.0,27.0,17.0
2767,27.0,17.0,27.0,17.0
2768,27.0,17.0,27.0,17.0
2769,27.0,17.0,27.0,17.0
2770,27.0,17.0,27.0,17.0
2771,27.0,17.0,27.0,17.0
2772,27.0,17.0,27.0,17.0
2773,27.0,17.0,27.0,17.0
2774,27.0,17.0,27.0,17.0
2775,27.0,17.0,27.0,17.0
2776,27.0,17.0,27.0,17.0
2777,27.0,17.0,27.0,17.0
2778,27.0,17.0,27.0,17.0
2779,27.0,17.0,27.0,17.0
2780,27.0,17.0,27.0,17.0
2781,27.0,17.0,27.0,17.0
2782,27.0,17.0,27.0,17.0
2783,27.0,17.0,27.0,17.0
2784,27.0,17.0,27.0,17.0
2785,27.0,17.0,27.0,17.0
2786,27.0,17.0,27.0,17.0
2787,27.0,17.0,27.0,17.0
2788,27.0,17.0,27.0,17.0
2789,27.0,17.0,27.0,17.0
2790,27.0,17.0,27.0,17.0
2791,27.0,17.0,27.0,17.0
2792,27.0,17.0,27.0,17.0
2793,27.0,17.0,27.0,17.0
2794,27.0,17.0,27.0,17.0
2795,27.0,17.0,27.0,17.0
2796,27.0,17.0,27.0,17.0
2797,27.0,17.0,27.0,17.0
2798,27.0,17.0,27.0,17.0
2799,27.0,17.0,27.0,17.0
2800,27.0,17.0,27.0,17.0
2801,27.0,17.0,27.0,17.0
2802,27.0,17.0,27.0,17.0
2803,27.0,17.0,27.0,17.0
2804,27.0,17.0,27.0,17.0
2805,27.0,17.0,27.0,17.0
2806,27.0,17.0,27.0,17.0
2807,27.0,17.0,27.0,17.0
2808,27.0,17.0,27.0,17.0
2809,27.0,17.0,27.0,17.0
2810,27.0,17.0,27.0,17.0
2811,27.0,17.0,27.0,17.0
2812,27.0,17.0,27.0,17.0
2813,27.0,17.0,27.0,17.0
2814,27.0,17.0,27.0,17.0
2815,27.0,17.0,27.0,17.0
2816,27.0,17.0,27.0,17.0
2817,27.0,17.0,27.0,17.0
2818,27.0,17.0,27.0,17.0
2819,27.0,17.0,27.0,17.0
2820,27.0,17.0,27.0,17.0
2821,27.0,17.0,27.0,17.0
2822,27.0,17.0,27.0,17.0
2823,27.0,17.0,27.0,17.0
2824,27.0,17.0,27.0,17.0
2825,27.0,17.0,27.0,17.0
2826,27.0,17.0,27.0,17.0
2827,27.0,17.0,27.0,17.0
2828,27.0,17.0,27.0,17.0
2829,27.0,17.0,27.0,17.0
2830,27.0,17.0,27.0,17.0
2831,27.0,17.0,27.0,17.0
2832,27.0,17.0,27.0,17.0
2833,27.0,17.0,27.0,17.0
2834,27.0,17.0,27.0,17.0
2835,27.0,17.0,27.0,17.0
2836,27.0,17.0,27.0,17.0
2837,27.0,17.0,27.0,17.0
2838,27.0,17.0,27.0,17.0
2839,27.0,17.0,27.0,17.0
2840,27.0,17.0,27.0,17.0
2841,27.0,17.0,27.0,17.0
2842,27.0,17.0,27.0,17.0
2843,27.0,17.0,27.0,17.0
2844,27.0,17.0,27.0,17.0
2845,27.0,17.0,27.0,17.0
