,PANAS.Interested_Predicted,PANAS.Distressed_Predicted,PANAS.Excited_Predicted,PANAS.Upset_Predicted,PANAS.Strong_Predicted,PANAS.Guilty_Predicted,PANAS.Scared_Predicted,PANAS.Hostile_Predicted,PANAS.Enthusiastic_Predicted,PANAS.Proud_Predicted,PANAS.Irritable_Predicted,PANAS.Alert_Predicted,PANAS.Ashamed_Predicted,PANAS.Inspired_Predicted,PANAS.Nervous_Predicted,PANAS.Determined_Predicted,PANAS.Attentive_Predicted,PANAS.Jittery_Predicted,PANAS.Active_Predicted,PANAS.Afraid_Predicted,PANAS.Interested_Actual,PANAS.Distressed_Actual,PANAS.Excited_Actual,PANAS.Upset_Actual,PANAS.Strong_Actual,PANAS.Guilty_Actual,PANAS.Scared_Actual,PANAS.Hostile_Actual,PANAS.Enthusiastic_Actual,PANAS.Proud_Actual,PANAS.Irritable_Actual,PANAS.Alert_Actual,PANAS.Ashamed_Actual,PANAS.Inspired_Actual,PANAS.Nervous_Actual,PANAS.Determined_Actual,PANAS.Attentive_Actual,PANAS.Jittery_Actual,PANAS.Active_Actual,PANAS.Afraid_Actual
51,1,4,2,1,2,4,2,3,4,3,1,1,2,1,3,3,3,2,2,2,1,2,3,4,2,1,3,2,2,2,1,4,1,3,4,4,2,2,4,2
52,1,4,2,1,2,4,2,1,4,3,1,1,2,1,2,3,3,2,1,2,2,2,1,4,1,3,1,2,4,4,1,2,4,2,4,4,2,4,3,2
53,1,4,2,1,2,4,2,3,4,3,1,1,2,1,2,3,3,2,1,2,1,4,1,4,1,1,2,2,4,3,3,2,2,3,3,2,3,3,4,3
54,1,4,2,1,2,4,2,3,4,3,1,1,2,1,2,1,3,2,1,2,3,3,1,2,3,1,4,2,4,2,1,2,1,1,1,4,1,3,1,2
55,1,4,2,1,2,4,2,3,4,3,1,1,2,1,3,1,3,2,2,2,3,1,4,4,2,4,2,1,1,4,1,2,1,4,4,1,2,3,4,4
56,1,4,2,1,2,4,2,3,4,3,1,1,2,1,3,4,3,2,2,2,1,3,2,4,4,1,3,2,4,1,2,4,1,2,4,2,3,2,3,3
57,1,4,2,1,2,3,2,3,4,3,1,1,2,1,3,4,3,2,2,2,2,1,1,1,4,1,1,2,4,3,1,2,1,3,3,2,1,2,1,1
58,1,4,2,1,2,4,2,1,4,3,1,1,2,1,3,1,3,2,2,2,3,2,3,3,3,2,4,4,3,3,3,1,1,3,1,4,4,3,2,2
59,1,4,2,1,2,3,2,2,4,3,1,1,2,1,3,3,3,2,2,2,2,3,2,1,2,4,4,2,4,1,3,1,3,1,1,1,1,3,2,3
60,1,4,2,2,2,3,2,2,4,3,4,1,2,1,2,1,3,2,2,2,2,4,2,4,4,4,3,4,2,3,3,4,4,4,1,2,4,2,2,4
61,1,3,1,2,1,1,2,2,3,2,4,1,3,1,2,2,3,2,3,2,1,1,3,4,4,3,4,3,3,2,1,3,1,2,2,4,3,4,4,4
62,1,4,1,2,1,1,2,2,3,2,4,1,3,1,3,2,3,2,3,2,4,4,4,2,3,2,4,3,2,3,4,1,4,2,3,1,4,1,2,2
63,1,4,1,2,1,1,2,2,3,2,4,1,3,1,3,1,3,2,2,2,4,4,2,2,4,2,3,2,3,3,3,2,1,4,4,2,2,1,4,1
64,1,4,1,2,1,1,2,2,3,2,4,1,3,1,2,1,3,2,2,2,1,4,1,4,3,4,4,2,2,1,1,3,4,2,1,4,4,4,4,2
65,1,4,2,2,2,3,2,2,3,2,4,1,3,1,2,1,3,2,2,2,3,3,2,3,3,1,4,1,3,1,4,3,1,3,1,4,1,1,2,4
66,1,4,2,1,1,4,2,2,3,2,4,1,2,1,2,1,3,2,2,2,4,1,4,2,3,1,1,1,2,3,4,4,1,1,3,2,1,2,4,2
67,1,4,2,1,1,4,2,2,3,2,4,1,3,1,2,1,3,2,2,2,2,1,4,1,2,3,3,3,2,1,3,1,4,3,3,4,1,1,4,2
68,1,4,2,1,1,4,2,2,3,2,4,1,3,1,2,1,3,2,2,2,2,4,1,1,2,2,2,4,3,2,4,1,1,2,4,1,2,4,2,1
69,1,4,1,1,1,3,2,2,3,2,4,1,2,1,2,1,3,2,2,2,4,1,2,4,1,4,2,3,4,2,3,1,3,3,1,4,4,1,3,1
70,1,4,1,1,1,3,2,2,3,2,4,1,2,1,2,1,3,2,2,2,4,3,3,1,2,1,1,1,3,2,4,3,4,3,2,3,4,4,2,2
71,1,4,1,2,1,3,2,1,3,2,4,1,2,1,2,1,3,2,2,1,1,3,3,4,4,1,4,4,1,4,1,2,2,4,1,1,4,1,4,3
72,1,4,1,2,1,3,2,1,4,2,4,1,2,1,2,1,3,2,2,1,1,2,1,4,4,4,1,3,1,2,4,1,2,1,3,1,1,2,4,1
73,1,4,1,1,1,2,2,1,4,1,4,1,2,1,2,1,3,2,2,1,3,2,3,4,1,2,3,1,2,4,4,3,4,4,1,4,2,3,1,2
74,1,4,4,3,2,2,2,1,4,1,4,1,2,1,2,4,3,2,2,1,2,1,4,3,3,4,2,2,4,3,3,2,4,3,3,2,3,4,2,4
75,1,4,2,3,2,2,2,1,4,4,4,1,2,1,2,4,3,2,2,1,3,2,2,4,2,1,2,4,1,3,3,3,4,1,1,4,1,1,2,1
76,1,4,2,3,2,4,2,2,4,2,4,1,2,1,3,1,3,2,1,2,3,2,2,2,4,1,3,2,1,2,2,4,3,3,3,4,1,2,3,2
77,1,4,2,3,2,2,2,2,4,4,4,1,2,1,3,1,3,2,2,2,4,2,3,4,2,2,1,2,2,4,4,1,3,1,4,3,2,4,4,1
78,1,4,2,3,2,2,2,1,1,4,4,2,2,1,3,4,3,2,2,1,1,3,1,2,3,3,2,3,2,3,1,3,3,3,1,2,3,2,4,4
79,1,4,2,3,2,4,2,3,4,3,1,1,2,1,3,4,3,2,1,1,3,2,2,1,3,2,1,4,1,3,2,4,4,4,2,1,4,4,1,4
80,1,4,2,3,2,4,2,3,4,3,1,1,2,1,3,4,3,2,1,1,2,2,3,4,2,2,3,3,3,3,4,1,3,3,1,1,2,2,4,1
81,1,4,2,3,2,4,2,3,4,3,1,1,2,1,3,3,3,2,2,2,1,4,1,3,4,1,4,4,4,1,1,1,1,4,4,3,3,4,1,3
82,1,4,4,3,2,2,2,3,4,4,3,2,2,1,1,4,3,2,2,1,1,1,4,4,1,3,1,3,2,2,2,3,3,3,1,1,3,3,1,4
83,1,4,4,3,2,2,2,1,4,4,3,2,1,1,1,4,3,2,2,1,1,4,2,4,1,1,4,2,2,3,4,2,3,2,1,4,4,2,1,3
84,1,4,4,3,2,2,2,1,4,4,3,2,1,1,1,4,3,3,1,1,3,4,3,4,4,1,4,3,3,2,1,4,2,1,4,4,4,3,4,3
85,1,4,4,4,2,2,2,1,4,4,3,2,1,1,1,4,3,2,2,1,1,2,2,1,2,3,1,2,3,1,4,4,1,4,1,4,1,4,1,4
86,4,4,2,3,2,4,2,1,2,4,3,1,2,1,4,1,3,3,2,2,2,1,1,3,1,1,3,4,3,2,2,2,4,1,3,1,2,4,4,3
87,4,4,2,3,2,4,2,2,2,3,3,1,2,1,4,1,3,3,2,2,1,2,3,2,2,2,2,1,3,3,1,4,1,3,1,4,4,1,3,4
88,4,4,2,3,2,2,2,2,4,4,3,1,2,1,1,1,3,3,2,2,1,2,4,4,2,1,3,1,4,3,3,2,2,3,3,2,3,2,1,2
89,1,4,2,3,2,4,2,3,4,4,3,1,2,1,1,3,3,2,2,2,3,1,2,3,2,2,2,1,2,3,3,2,4,3,4,2,4,3,1,1
90,1,4,2,3,2,4,2,3,4,3,1,1,2,1,3,4,3,2,1,1,3,4,1,4,1,3,4,4,1,1,1,1,1,2,1,2,1,3,2,3
91,1,4,2,3,2,4,2,3,4,3,1,1,2,1,3,3,3,2,2,2,3,2,2,4,4,4,1,4,1,3,3,4,3,2,4,2,3,3,3,2
92,1,4,2,3,2,4,2,3,4,3,1,1,2,1,1,4,3,2,1,2,2,3,1,2,2,2,4,1,3,4,4,4,3,4,2,4,4,2,1,1
93,4,4,2,3,2,4,2,3,4,3,1,1,2,1,3,3,3,1,2,2,1,3,3,4,2,2,2,1,3,1,1,3,4,4,4,4,3,4,4,4
94,4,4,2,3,2,4,2,3,4,3,4,1,2,1,4,3,3,1,2,2,1,1,4,4,4,3,3,4,1,1,3,1,4,4,2,1,2,4,2,4
95,4,4,2,3,2,4,2,3,4,3,1,1,2,1,4,3,3,2,2,2,1,3,4,3,2,1,1,2,1,4,3,1,4,4,3,2,2,2,2,2
96,4,4,2,3,2,4,2,3,4,3,1,1,2,1,4,3,3,2,2,2,3,3,3,2,1,4,3,4,2,4,3,1,1,2,2,4,4,2,4,1
97,4,3,2,3,2,4,2,3,1,3,1,1,2,1,4,3,3,4,1,3,3,3,2,2,4,1,4,3,3,1,1,4,4,3,1,1,2,4,3,4
98,4,3,2,3,2,4,2,3,1,3,1,1,2,1,4,3,3,4,2,3,3,1,1,1,3,2,4,2,2,1,4,1,3,1,3,1,4,4,4,4
99,4,4,2,3,2,4,2,3,4,3,1,1,2,4,4,3,3,2,2,3,4,3,2,3,1,1,2,4,2,2,4,4,1,4,2,3,4,3,3,3
100,4,4,2,3,2,4,2,3,4,3,1,1,2,4,4,3,3,2,2,3,3,4,2,1,2,4,1,2,4,3,4,4,4,3,1,1,4,1,1,2
101,4,4,2,3,2,4,2,3,4,3,1,1,2,4,4,3,3,2,2,3,3,1,4,4,1,1,4,3,3,3,4,1,2,1,2,3,1,3,1,3
102,4,4,2,3,2,4,2,3,4,3,1,1,2,4,4,3,3,2,2,2,2,2,2,3,2,3,1,1,3,1,4,4,1,4,1,1,4,2,3,2
103,4,4,2,3,2,4,2,3,4,3,1,1,2,4,3,3,3,4,2,3,2,3,4,2,1,4,2,4,1,4,3,4,4,1,4,1,2,1,3,1
104,4,4,2,3,2,4,2,3,4,3,1,1,2,4,3,3,3,4,2,3,1,2,4,3,2,3,1,4,1,1,2,4,3,3,3,1,3,4,1,1
105,4,4,2,3,2,4,2,3,4,3,1,1,2,1,2,3,3,4,2,2,1,2,3,4,3,4,4,4,4,2,1,1,2,3,4,1,3,4,1,2
106,4,4,2,3,2,4,2,3,4,3,1,1,2,4,3,3,3,4,2,2,1,1,2,2,2,3,2,4,2,1,4,1,3,1,1,2,4,1,2,2
107,4,4,2,3,2,4,2,3,4,3,1,1,2,4,4,3,3,4,2,2,1,2,1,2,3,4,2,2,2,3,2,3,2,3,1,3,3,2,4,4
108,4,4,2,3,2,4,2,3,4,3,1,1,2,4,4,3,3,4,2,2,3,4,2,2,2,4,3,3,2,3,2,3,2,1,3,2,2,2,1,4
109,4,4,2,3,2,4,2,3,4,3,1,1,2,4,4,3,3,4,2,2,2,2,4,3,4,4,3,3,4,4,4,2,2,3,3,1,4,2,4,4
110,4,4,2,3,2,4,2,3,4,3,1,1,2,4,4,3,3,4,2,2,4,4,2,4,2,2,4,3,4,2,2,3,4,2,3,4,3,2,2,3
111,4,4,2,3,2,4,2,3,4,3,1,1,2,4,4,3,3,4,2,2,2,2,4,4,1,4,2,4,4,1,1,2,4,2,1,2,2,4,3,1
112,4,4,2,3,2,4,2,3,4,3,1,1,2,4,4,3,3,4,2,2,2,4,4,1,1,4,4,4,2,1,3,3,2,4,1,1,4,1,4,4
113,4,4,2,3,2,4,2,3,4,3,1,1,2,4,4,3,3,4,2,2,3,1,3,1,3,1,1,3,4,3,4,1,2,4,1,2,1,2,3,3
114,4,4,2,3,2,4,2,3,4,3,1,1,2,4,4,3,3,4,2,2,2,1,4,4,1,3,1,3,3,2,2,2,1,4,2,4,1,3,2,2
115,4,3,2,3,2,4,2,3,4,3,1,1,2,4,4,3,3,4,2,2,3,2,4,3,4,2,2,1,1,3,1,3,1,2,1,4,4,2,2,2
116,4,4,2,3,2,4,2,3,4,3,1,1,2,4,4,3,3,4,2,2,3,4,4,2,3,4,3,1,1,3,4,3,2,4,1,3,4,2,4,4
117,4,4,2,3,2,4,2,3,4,3,1,1,2,4,4,3,3,4,2,2,1,4,4,1,3,2,2,3,4,1,3,2,1,3,2,3,2,4,4,4
118,4,3,2,3,2,4,2,3,4,2,3,1,2,4,4,3,3,4,2,3,1,4,1,2,3,4,4,4,3,3,3,2,1,4,3,3,4,3,4,4
119,4,4,2,3,2,4,2,3,4,3,3,1,2,4,4,3,3,1,2,2,1,2,1,3,4,4,2,1,4,2,2,2,3,2,3,1,4,2,4,3
120,4,4,2,3,2,4,2,3,4,2,3,1,2,4,4,3,3,2,2,2,2,4,3,4,3,4,4,1,3,1,3,3,4,4,2,4,3,2,1,2
121,4,4,2,3,2,4,2,3,1,2,3,1,2,4,4,3,3,1,2,2,1,1,3,3,3,2,2,3,1,2,1,2,4,1,4,1,4,3,1,4
122,4,4,2,3,2,4,2,3,4,3,4,1,2,1,4,3,3,1,2,2,1,1,1,3,1,3,1,1,3,1,3,4,1,4,1,2,4,3,2,1
123,4,4,2,3,2,4,2,3,4,3,4,1,2,1,4,3,3,4,2,2,2,2,3,1,2,2,2,3,1,1,3,1,4,2,1,1,4,1,4,2
124,2,4,2,3,2,2,2,2,4,4,1,1,2,1,1,1,3,4,1,2,3,3,3,3,1,4,3,1,2,3,3,4,1,4,4,3,1,1,4,1
125,1,4,2,3,2,2,3,2,1,4,4,1,2,1,3,1,3,3,1,2,1,1,3,1,3,4,4,2,3,1,4,4,1,3,2,2,1,3,3,4
126,1,4,4,3,2,2,2,4,4,2,1,1,1,3,2,4,3,3,4,2,2,2,3,3,3,1,1,2,3,4,2,4,1,1,4,4,4,1,3,2
127,1,4,4,3,2,2,2,4,4,2,3,1,1,3,2,3,3,2,4,2,2,4,1,2,4,1,4,1,1,1,4,2,1,1,2,4,1,4,3,4
128,4,4,2,3,2,2,2,4,4,3,1,1,1,3,2,3,3,4,1,2,1,3,4,3,1,3,4,4,1,2,1,3,2,3,1,2,1,3,2,1
129,1,4,2,1,2,2,2,4,1,3,3,2,1,3,2,4,3,2,1,2,1,4,4,3,1,2,4,1,2,1,2,4,3,2,2,1,3,3,3,2
130,2,4,2,1,2,2,2,4,1,3,1,1,3,3,2,4,3,4,1,2,3,3,3,4,4,4,4,1,1,1,2,2,2,4,4,4,1,1,2,4
131,2,3,4,1,2,2,2,4,1,1,1,1,3,3,2,3,3,4,1,2,3,4,1,4,3,3,3,2,3,2,2,4,3,1,1,4,1,2,1,3
132,2,4,4,4,2,2,2,4,2,1,1,1,2,4,1,3,3,3,2,2,3,3,2,2,1,2,1,1,1,4,1,1,4,2,4,1,3,1,4,2
133,2,1,4,1,2,2,2,4,2,1,1,1,2,4,1,3,3,3,2,2,4,3,1,3,4,3,3,3,2,3,4,2,2,3,4,1,3,2,4,1
134,2,1,4,1,2,2,2,4,2,1,1,1,2,4,1,3,3,3,2,2,1,4,2,2,2,1,2,1,3,1,2,2,4,4,2,3,2,3,2,4
135,2,1,4,1,2,2,2,4,2,1,1,1,2,4,2,3,3,3,2,2,3,3,1,1,3,4,2,1,4,2,2,2,3,3,1,2,4,2,2,4
136,2,1,4,1,2,2,2,4,2,1,1,1,2,4,2,3,3,3,2,2,2,4,1,1,4,1,2,1,2,4,4,4,4,2,3,1,3,3,3,4
137,2,1,4,1,2,2,2,4,1,1,1,1,2,4,2,3,3,3,2,2,2,4,2,3,4,4,2,3,2,1,2,3,1,4,1,2,3,2,1,2
138,2,1,4,1,2,2,2,4,2,1,1,1,2,4,3,3,3,1,1,2,3,3,4,4,1,1,3,1,3,3,2,1,4,1,2,2,1,3,1,1
139,2,1,4,1,2,2,2,4,2,1,4,2,2,4,3,3,3,1,2,2,1,4,1,2,3,1,1,3,1,1,3,2,1,1,2,1,1,1,1,1
140,2,1,4,1,2,2,2,4,2,1,1,1,2,4,3,3,3,1,2,2,1,3,3,4,3,2,1,1,3,2,3,3,4,2,2,2,4,4,2,3
141,2,1,4,1,1,2,2,4,2,1,4,2,2,4,3,3,3,1,2,2,4,2,3,4,4,2,4,2,1,1,1,1,4,1,1,2,1,2,2,3
142,2,1,4,1,1,2,2,4,2,1,4,2,2,1,2,3,3,1,2,2,4,3,2,2,4,1,1,1,4,1,4,1,2,1,1,4,4,4,1,1
143,2,1,4,1,1,2,2,4,2,1,4,2,2,1,2,3,3,1,2,2,1,3,3,4,3,3,1,2,2,4,1,2,4,2,4,3,4,4,4,3
144,2,3,4,1,1,2,2,2,2,1,4,2,2,1,2,1,3,1,2,4,3,2,3,3,2,4,1,2,3,1,3,1,2,3,2,2,2,4,4,3
145,2,3,4,1,2,2,2,2,2,1,4,1,3,1,2,1,3,1,2,2,3,2,2,1,2,1,3,4,4,1,3,3,1,4,3,4,1,1,1,3
146,1,4,2,1,2,4,2,2,3,2,2,1,2,1,2,1,3,1,2,2,1,1,3,3,3,4,2,2,4,3,3,4,4,4,1,3,4,4,4,1
147,4,4,2,1,2,4,2,2,4,3,4,1,2,1,2,1,3,1,1,2,3,1,2,4,3,1,1,2,4,4,3,1,3,4,3,2,1,2,2,3
148,2,4,4,4,2,4,2,2,1,1,1,1,2,1,2,4,3,3,2,4,1,1,4,4,2,2,2,2,1,2,1,3,4,2,2,1,3,3,1,1
149,1,4,1,4,2,3,2,2,3,2,1,2,2,3,1,4,1,1,4,2,2,2,2,2,3,1,3,4,2,3,3,2,3,1,1,4,2,1,1,4
150,1,4,1,4,2,3,2,2,3,2,1,2,1,3,1,4,1,1,2,2,4,1,4,2,3,1,4,1,3,2,3,2,3,3,1,4,4,2,1,1
151,1,4,1,4,2,3,2,2,3,2,1,2,1,3,1,4,1,1,2,2,4,2,3,1,2,4,2,3,2,4,2,3,3,1,2,2,1,2,1,1
152,1,4,1,4,2,3,2,2,3,2,1,1,2,3,1,4,1,1,2,2,2,2,1,4,1,3,1,4,4,2,3,4,2,2,2,1,3,4,4,4
153,1,4,1,4,1,3,2,4,1,2,1,1,2,3,1,4,1,1,2,2,3,2,4,4,2,3,3,4,1,3,1,3,3,3,3,4,1,2,2,3
154,1,4,1,2,1,4,2,4,1,2,4,1,2,1,1,4,3,1,2,4,1,2,4,3,4,2,4,3,3,3,1,4,3,1,1,1,1,3,4,4
155,3,4,1,1,2,2,4,4,4,2,2,2,2,1,1,1,4,3,2,2,4,3,4,1,4,4,4,2,1,4,1,3,4,3,2,2,2,3,1,3
