,PANAS.Interested_Predicted,PANAS.Distressed_Predicted,PANAS.Excited_Predicted,PANAS.Upset_Predicted,PANAS.Strong_Predicted,PANAS.Guilty_Predicted,PANAS.Scared_Predicted,PANAS.Hostile_Predicted,PANAS.Enthusiastic_Predicted,PANAS.Proud_Predicted,PANAS.Irritable_Predicted,PANAS.Alert_Predicted,PANAS.Ashamed_Predicted,PANAS.Inspired_Predicted,PANAS.Nervous_Predicted,PANAS.Determined_Predicted,PANAS.Attentive_Predicted,PANAS.Jittery_Predicted,PANAS.Active_Predicted,PANAS.Afraid_Predicted,PANAS.Interested_Actual,PANAS.Distressed_Actual,PANAS.Excited_Actual,PANAS.Upset_Actual,PANAS.Strong_Actual,PANAS.Guilty_Actual,PANAS.Scared_Actual,PANAS.Hostile_Actual,PANAS.Enthusiastic_Actual,PANAS.Proud_Actual,PANAS.Irritable_Actual,PANAS.Alert_Actual,PANAS.Ashamed_Actual,PANAS.Inspired_Actual,PANAS.Nervous_Actual,PANAS.Determined_Actual,PANAS.Attentive_Actual,PANAS.Jittery_Actual,PANAS.Active_Actual,PANAS.Afraid_Actual
10,2,1,4,2,1,4,3,1,4,4,3,2,4,1,1,3,4,1,4,2,1,2,1,3,4,1,3,2,4,4,2,1,3,2,1,1,1,3,3,1
11,2,1,4,2,1,4,3,1,4,4,3,2,4,1,1,3,4,4,4,2,3,2,2,4,4,3,3,1,2,3,2,1,3,2,2,1,1,2,1,4
12,2,1,4,2,1,4,3,1,4,4,3,2,4,1,1,3,4,4,4,2,1,2,2,3,1,4,2,4,1,2,1,2,1,4,1,2,3,1,4,1
13,2,1,4,2,1,1,3,1,4,4,3,2,4,1,1,3,4,1,4,2,2,3,1,3,1,1,3,4,2,1,2,2,2,4,3,2,3,2,4,1
14,2,1,4,2,1,1,3,1,4,4,3,3,4,1,1,3,4,1,4,2,3,2,1,3,3,1,3,3,2,2,2,1,4,1,4,2,3,1,3,1
15,2,1,3,2,1,4,3,1,4,4,3,2,4,1,1,2,4,1,4,3,3,2,1,1,2,3,2,2,4,3,1,1,1,1,1,2,2,3,4,2
16,1,1,1,3,1,4,4,1,4,3,2,3,4,1,1,1,4,1,2,3,4,3,1,2,2,2,1,4,2,4,2,1,1,3,2,4,3,3,2,2
17,4,1,1,3,1,4,4,1,4,3,2,3,4,3,1,1,4,1,2,3,1,1,3,2,1,1,4,1,1,1,1,2,2,4,1,1,4,3,3,4
18,4,1,1,3,1,4,4,1,4,3,2,3,4,3,1,1,4,1,2,3,2,1,4,3,3,3,3,1,3,4,1,2,4,4,2,3,4,1,2,3
19,4,1,1,3,1,4,4,1,4,3,2,3,4,3,1,1,4,1,2,3,2,4,4,2,2,4,2,3,4,3,4,3,4,1,1,1,1,2,2,3
20,4,1,1,3,1,4,4,1,4,3,3,3,4,3,1,1,4,1,2,3,1,3,3,2,1,1,1,3,1,1,3,3,4,2,4,3,1,3,4,2
21,4,1,1,3,1,4,4,1,4,3,3,3,4,3,1,1,4,1,2,3,3,3,4,3,1,3,4,2,1,3,3,3,3,3,4,2,3,2,2,3
22,4,1,1,3,1,4,4,1,4,3,3,3,4,3,1,1,4,1,2,3,4,2,1,4,2,2,4,4,3,2,4,1,1,3,4,1,4,1,4,2
23,4,1,1,3,1,4,4,1,1,3,2,3,4,3,1,1,4,1,2,3,3,2,4,3,4,3,1,2,3,4,1,3,3,2,2,1,1,2,1,2
24,4,1,1,3,1,4,4,1,4,3,2,3,4,3,1,1,4,1,2,3,4,4,4,1,2,4,1,4,1,1,2,1,4,2,1,3,3,3,3,4
25,4,1,1,3,1,4,4,1,4,3,2,3,4,3,1,1,4,1,2,3,3,3,4,4,4,2,3,1,4,2,4,1,3,4,2,3,3,4,3,2
26,4,1,1,3,1,4,4,1,1,3,2,3,4,3,1,1,4,1,2,3,1,4,4,2,2,2,4,1,2,3,3,1,1,4,3,1,4,1,3,4
27,4,1,1,3,1,4,4,1,1,3,2,3,4,3,1,1,4,1,2,3,4,3,2,4,4,3,4,2,2,3,1,1,3,4,1,3,2,4,3,4
28,4,1,1,3,1,4,4,1,1,3,2,3,4,3,1,1,4,1,2,3,3,3,2,4,3,3,2,3,2,3,4,4,4,1,2,4,1,2,2,3
29,4,1,1,3,1,4,4,1,1,3,2,3,4,3,1,1,4,1,2,3,3,1,3,3,3,3,1,2,3,3,4,2,3,3,1,4,3,1,1,3
30,4,1,1,3,1,4,4,1,4,3,2,3,4,3,1,1,4,1,2,3,2,4,3,4,2,3,3,2,1,3,3,2,3,2,2,2,1,2,2,1
31,4,1,1,3,1,4,4,1,4,3,2,3,4,3,1,1,4,1,2,3,1,1,1,4,1,3,4,1,2,4,1,3,3,2,4,1,2,1,1,3
32,4,1,1,3,1,4,4,1,4,3,2,3,4,3,1,1,4,1,2,3,2,3,1,1,2,1,3,1,1,4,2,4,4,3,1,3,3,2,3,3
33,4,1,1,3,1,4,4,1,4,3,2,3,4,3,1,1,4,1,2,3,4,4,3,4,2,1,4,1,1,4,4,4,1,3,1,2,3,4,1,4
34,4,1,1,3,1,4,4,1,4,3,2,3,4,3,1,1,4,1,2,2,2,2,4,2,1,3,1,4,4,2,4,3,4,1,3,1,2,2,1,4
35,4,1,1,3,1,4,4,1,4,3,2,3,4,3,1,1,4,1,2,2,1,3,3,4,1,3,2,3,4,3,1,1,2,4,2,1,2,3,4,3
36,4,1,1,3,3,4,4,1,4,3,2,3,4,3,1,1,4,1,2,2,3,1,1,4,2,4,2,4,4,4,1,3,1,4,3,3,1,1,3,1
37,4,1,1,3,3,4,4,1,4,3,2,3,4,3,1,4,4,1,2,2,3,1,2,3,3,4,3,2,4,1,3,3,2,3,3,1,1,4,3,3
38,4,1,1,3,3,4,4,1,4,3,2,3,4,3,1,4,4,1,2,2,3,2,4,2,3,4,3,4,1,2,2,1,1,3,2,2,2,3,1,4
39,4,1,1,3,3,4,4,1,4,3,2,4,4,3,1,1,4,1,2,2,4,1,3,4,4,3,1,4,1,1,2,4,2,4,4,1,3,1,2,2
40,2,1,1,3,3,4,4,1,1,3,3,4,4,3,1,4,4,1,2,3,3,3,2,1,4,3,4,1,1,1,3,3,4,4,2,3,2,3,1,3
41,2,1,1,3,3,4,4,1,1,2,3,4,4,4,1,4,4,1,2,2,3,3,4,1,4,1,1,4,3,4,2,4,2,1,3,2,4,4,2,3
42,4,1,1,3,3,4,4,1,1,2,3,4,4,4,1,4,4,1,2,2,2,3,2,2,1,2,2,2,2,3,2,1,1,4,3,3,3,2,1,2
43,1,1,1,3,3,4,4,1,4,3,3,4,4,4,1,4,4,1,2,2,4,1,4,3,1,2,3,1,3,2,1,2,2,2,1,3,2,1,1,4
44,1,1,1,3,3,3,4,1,4,3,3,3,4,4,1,4,4,1,2,2,2,2,4,1,1,4,3,1,4,1,2,2,3,3,1,4,2,2,4,3
45,2,1,1,3,3,4,4,1,4,3,3,3,4,4,1,4,4,1,2,2,1,4,1,3,2,4,1,1,1,4,1,1,3,2,2,4,1,2,1,4
46,4,1,1,3,1,4,4,1,4,3,3,3,4,1,1,4,4,1,2,2,3,3,3,3,3,2,4,4,4,2,2,4,4,3,4,3,3,4,1,2
47,4,1,1,4,1,4,4,1,4,3,3,3,4,1,1,1,1,1,2,2,1,1,2,1,4,1,2,2,1,4,3,4,3,3,2,1,4,3,2,1
48,4,3,1,4,1,4,4,1,4,2,2,4,4,2,3,3,1,1,2,2,3,2,4,2,4,3,4,2,2,2,3,3,3,1,1,2,3,1,3,1
49,4,3,1,4,3,4,4,1,4,2,2,4,4,2,3,3,1,3,2,2,2,2,4,3,2,2,2,3,1,2,2,4,1,2,1,1,4,3,3,3
50,4,3,1,1,3,4,4,4,4,2,3,3,4,1,3,3,1,3,2,2,1,3,4,2,1,1,2,2,1,4,2,3,4,4,2,1,4,1,1,2
51,4,3,1,1,2,4,4,4,4,2,3,3,4,1,3,3,1,3,2,2,1,3,3,1,4,2,3,3,3,3,2,4,3,2,1,4,2,1,1,1
52,4,1,2,1,2,4,1,1,4,2,3,3,4,3,3,1,1,3,2,2,1,4,2,4,2,2,1,1,4,1,1,3,4,4,1,1,1,2,4,2
53,4,1,2,1,2,4,1,4,4,4,2,3,4,3,3,1,1,3,2,2,4,4,4,2,4,3,4,1,2,4,2,2,2,3,4,2,1,4,3,1
54,4,1,2,1,2,4,1,4,4,4,2,1,4,3,3,1,1,3,2,2,3,2,2,4,1,1,1,3,2,1,3,1,4,3,4,4,1,1,3,1
55,4,1,2,1,2,4,1,4,4,4,2,1,4,3,3,1,1,3,2,2,2,2,3,3,4,4,3,4,4,1,1,1,3,1,2,4,1,3,4,1
56,4,3,1,4,3,4,1,4,1,2,2,4,4,2,3,3,1,3,2,2,4,3,4,4,3,4,3,3,4,3,4,1,4,3,3,4,2,2,1,1
57,4,3,1,4,3,4,1,4,4,2,3,4,4,2,3,3,1,3,2,2,1,2,3,3,1,3,2,3,3,3,1,1,3,4,4,1,2,3,4,4
58,4,3,1,4,1,1,1,4,1,4,2,4,4,3,3,4,1,1,4,2,3,3,2,3,4,3,4,2,2,3,2,4,3,2,1,2,1,4,3,4
59,4,3,1,4,3,4,4,4,4,2,3,4,4,2,3,3,1,3,2,2,3,1,1,3,4,2,1,1,1,4,3,2,4,2,4,2,2,2,3,2
60,4,3,1,4,3,4,4,4,4,2,3,4,4,2,3,3,1,3,2,2,3,3,1,1,3,4,3,4,2,2,1,3,4,3,1,3,1,3,3,2
61,4,3,1,4,3,4,4,4,4,2,3,4,4,2,3,3,1,3,2,2,1,1,3,4,4,1,4,4,2,3,3,3,2,1,2,1,4,2,3,3
62,4,3,1,4,3,4,4,1,1,2,3,4,4,2,3,3,1,3,2,2,2,2,3,3,3,3,2,4,2,3,4,1,2,1,4,3,3,1,2,3
63,4,1,1,4,3,4,1,4,1,2,3,3,4,2,3,3,1,1,2,2,4,3,2,2,2,1,3,4,4,4,4,3,3,1,1,4,3,4,3,4
64,4,1,1,4,3,4,1,4,1,2,3,3,4,2,3,3,1,1,2,2,1,3,4,3,2,4,1,3,4,4,1,2,2,3,3,3,1,1,3,4
65,4,1,1,4,3,4,1,4,1,2,3,3,4,2,3,3,1,1,2,2,3,4,3,1,1,4,1,4,2,4,2,1,4,1,4,4,3,1,2,2
66,4,1,1,4,3,4,1,4,1,2,3,4,4,2,3,3,1,1,2,2,3,4,2,4,3,4,1,3,4,1,2,4,3,3,2,2,3,2,4,3
67,4,1,1,4,1,4,1,4,1,2,2,4,4,2,3,3,1,3,2,2,4,1,1,1,3,1,3,1,3,2,3,2,4,1,4,4,1,4,4,2
68,4,3,1,4,1,4,1,4,1,2,2,4,4,2,3,3,1,3,2,2,3,3,3,1,4,4,4,1,3,2,1,4,3,1,3,4,4,3,4,1
69,4,3,1,4,1,4,1,4,1,2,2,4,4,2,3,3,1,3,2,2,2,2,3,1,4,1,2,3,2,3,3,4,2,3,1,3,3,1,1,4
70,4,3,1,4,1,4,1,4,1,2,2,4,4,2,3,3,1,3,2,2,4,2,1,2,4,3,1,3,1,2,1,3,4,2,1,2,4,2,4,3
71,4,3,1,4,1,4,1,4,1,2,3,3,4,2,3,3,1,3,2,2,1,4,3,3,1,3,4,1,1,4,3,4,2,1,3,2,1,1,1,2
72,4,1,1,4,1,4,1,4,1,2,3,3,4,2,3,3,1,3,2,2,2,4,3,4,2,2,1,3,2,1,4,3,3,1,2,3,1,4,1,3
73,4,1,1,4,3,4,1,4,4,2,3,3,4,2,3,3,1,1,2,2,2,2,4,3,4,4,3,4,2,4,2,3,3,3,4,3,1,1,2,4
74,4,3,1,4,3,4,1,4,1,2,3,3,4,2,3,3,1,1,2,2,3,2,4,3,2,3,4,3,1,4,2,1,2,4,1,4,3,1,3,4
75,4,3,1,4,3,4,1,4,1,2,3,3,4,2,3,3,1,1,2,2,2,4,3,2,1,3,4,1,4,2,1,2,4,1,3,3,1,3,4,3
76,4,3,1,4,3,4,1,4,1,2,3,3,4,2,3,3,1,1,2,2,4,4,1,2,3,4,3,3,4,1,3,1,4,1,3,2,2,3,4,2
77,4,3,1,4,3,4,1,4,1,2,3,3,4,4,3,3,1,1,2,2,2,1,2,3,1,3,2,2,4,3,2,4,1,1,4,1,2,2,3,4
78,4,3,1,4,3,4,1,4,1,2,3,3,4,2,3,3,1,1,2,2,1,1,4,4,3,1,1,2,4,4,3,3,1,3,3,2,1,2,4,1
79,4,3,1,4,3,4,1,4,1,2,3,3,4,4,3,3,1,1,2,2,4,1,2,4,3,1,2,1,4,1,2,2,2,1,1,2,3,4,2,4
80,4,3,1,4,2,4,1,4,1,2,3,3,4,4,3,4,1,3,2,2,3,2,4,4,3,1,2,4,3,1,2,3,3,1,1,4,2,4,4,4
81,4,3,1,4,2,4,1,4,4,2,3,3,4,4,3,4,1,1,2,2,3,2,2,4,3,1,2,4,2,2,3,1,2,3,1,1,2,4,3,4
82,4,1,1,4,2,4,1,4,4,2,3,3,4,4,3,4,1,1,2,2,2,2,2,4,3,1,3,1,2,1,4,1,4,4,3,2,2,4,1,3
83,4,1,1,4,2,4,1,1,4,2,3,3,4,3,3,3,1,1,2,2,1,1,1,4,1,2,2,3,2,1,2,1,1,1,3,2,1,2,4,3
84,4,1,2,4,2,4,1,1,4,2,3,3,4,3,3,3,1,1,2,2,3,4,4,2,4,3,1,3,1,3,1,3,3,4,1,3,2,2,1,4
85,4,1,2,4,2,4,1,4,4,4,3,3,3,3,3,3,3,1,2,2,2,3,2,3,4,2,1,2,3,4,3,3,1,1,2,2,1,3,4,2
86,1,1,2,4,2,4,1,4,4,4,2,3,3,3,3,3,3,1,2,2,4,1,1,4,3,1,4,4,1,1,1,1,3,2,2,3,2,3,2,3
87,1,1,2,4,2,4,1,4,4,4,2,3,4,3,3,3,3,1,2,2,3,1,1,1,2,2,4,4,2,4,3,1,3,4,4,2,3,1,1,4
88,1,1,2,4,2,4,1,4,4,4,2,3,4,3,3,3,3,3,2,2,3,3,4,3,1,2,1,2,4,3,4,1,2,1,3,3,1,4,4,2
89,1,1,2,1,2,4,1,4,4,4,2,3,3,3,3,3,3,1,2,2,1,4,1,2,3,4,1,2,1,3,4,2,1,4,2,3,4,2,2,1
90,4,1,2,4,2,4,1,4,1,4,2,3,4,4,3,4,1,2,2,2,4,4,1,2,3,4,2,2,3,2,4,3,4,1,3,4,1,4,4,4
91,4,1,2,4,2,4,1,4,1,4,2,3,4,4,3,4,1,2,2,2,3,2,1,3,4,2,1,1,2,1,4,4,3,1,4,1,3,2,1,2
92,4,3,2,4,2,4,1,4,1,4,2,3,4,4,3,4,1,2,1,4,3,3,1,2,1,4,3,4,3,2,1,2,2,2,4,3,1,3,3,2
93,4,3,2,4,2,4,1,4,1,4,2,3,4,3,3,4,1,2,1,4,1,2,4,2,4,3,1,3,4,3,1,4,2,1,4,4,2,4,2,2
94,4,1,2,1,2,1,1,4,1,4,2,3,4,3,3,4,2,2,1,2,3,2,2,2,2,4,4,1,3,1,2,4,2,3,2,3,1,4,4,1
95,4,3,2,4,1,1,1,4,1,4,4,4,4,4,3,4,2,2,1,4,3,1,1,3,1,2,1,1,2,2,3,3,1,3,1,2,1,4,4,4
96,4,3,2,4,1,1,1,4,1,4,4,4,4,3,3,4,2,2,1,2,1,1,4,1,4,3,3,2,1,4,1,4,1,1,4,2,1,2,1,2
97,4,3,1,4,1,1,1,4,1,4,3,4,4,3,3,4,2,2,2,2,4,4,4,1,1,2,4,2,3,4,4,1,4,1,2,2,1,3,2,4
98,4,3,1,2,1,1,2,4,1,3,3,3,4,1,3,4,2,2,2,4,2,3,1,1,2,4,3,2,4,4,2,1,1,2,2,2,2,4,4,1
99,4,3,1,2,1,1,2,4,1,3,3,3,4,3,3,4,2,2,2,4,2,1,2,2,1,1,3,3,2,3,2,3,1,4,3,3,2,1,1,4
100,4,3,1,2,4,1,2,4,1,3,4,3,4,3,3,4,2,2,2,4,4,2,2,3,1,4,1,4,2,4,2,3,2,3,2,2,4,1,2,2
101,4,3,1,3,3,1,4,1,1,3,1,3,3,3,2,4,3,4,2,3,4,3,1,1,4,2,4,3,3,2,4,3,1,4,3,2,3,4,1,1
102,4,3,1,3,3,1,4,1,1,3,1,3,3,3,2,4,3,4,2,3,2,2,1,4,4,3,2,4,1,4,2,4,4,3,2,2,3,4,3,3
103,4,3,1,3,4,4,4,1,1,3,1,3,3,3,1,2,3,1,2,3,3,3,4,2,1,3,1,1,4,4,2,2,4,3,4,4,3,1,1,4
104,4,3,1,3,4,4,2,1,1,3,1,3,3,3,1,4,3,4,2,3,4,4,1,4,4,1,2,2,4,4,2,3,3,1,3,2,1,1,1,3
105,4,3,1,3,4,1,2,1,1,3,1,3,3,3,2,4,3,4,2,3,4,4,4,3,4,4,2,3,3,2,2,1,2,4,3,3,3,4,1,2
106,4,3,1,3,4,4,2,1,1,3,1,3,3,3,2,4,3,4,2,3,3,1,4,1,1,1,2,1,4,3,1,2,1,2,2,4,3,4,2,2
107,4,3,1,3,4,1,2,1,1,3,1,3,3,1,2,4,3,4,2,3,4,4,2,4,2,3,1,3,4,3,4,1,4,1,4,2,1,1,3,1
108,4,3,1,3,4,1,2,1,1,3,1,3,3,1,2,4,3,4,2,3,1,1,3,3,2,4,4,4,1,1,2,1,2,2,1,2,2,3,3,4
109,4,3,1,3,3,4,4,1,1,3,1,3,3,3,1,4,4,4,2,3,4,3,2,1,2,4,2,4,1,1,1,3,1,3,1,4,2,2,4,2
110,4,3,4,3,3,4,4,4,1,3,3,3,1,3,1,4,4,1,2,3,4,3,2,1,2,3,3,4,1,4,4,1,4,4,3,2,3,1,2,4
111,4,3,4,3,3,4,4,4,1,3,3,4,2,3,1,3,4,1,2,3,3,3,3,4,2,3,3,4,1,3,2,1,2,1,2,2,2,3,2,1
112,4,1,4,3,3,4,4,1,1,3,3,4,4,1,1,4,4,1,2,3,3,1,3,2,3,4,1,2,4,3,4,2,3,1,2,2,4,4,1,2
113,4,1,2,4,1,1,1,4,1,4,3,4,4,3,3,4,2,3,2,3,2,2,4,2,1,4,3,4,3,1,1,3,4,1,2,4,1,3,3,2
114,4,1,2,4,1,1,1,4,1,4,2,4,1,3,3,4,2,3,2,3,4,1,2,4,3,3,1,2,4,1,4,2,2,2,4,1,4,1,4,2
115,4,3,1,4,1,1,1,4,1,4,1,4,1,3,3,4,3,3,2,3,1,4,1,3,4,3,3,1,1,1,4,2,1,3,4,2,1,3,3,4
116,4,3,1,4,2,1,1,4,1,3,3,4,1,3,3,3,3,2,2,2,4,1,1,4,2,4,1,4,2,4,1,4,4,2,2,3,4,3,2,1
117,4,3,1,4,2,1,1,4,1,3,3,3,1,3,3,3,3,2,2,2,4,3,4,4,3,2,1,2,2,1,4,4,4,1,2,2,4,4,3,4
118,4,3,1,4,2,1,1,4,4,3,1,3,1,3,3,3,3,2,2,3,3,3,2,2,1,2,3,1,2,4,4,2,3,2,4,3,4,3,2,2
119,4,3,1,4,2,1,1,4,1,4,1,3,1,3,3,3,3,2,2,3,1,3,2,2,3,1,4,1,3,2,4,2,3,3,4,3,3,2,2,3
120,4,3,1,4,2,1,1,4,4,4,1,4,1,3,3,3,3,2,2,3,1,4,4,2,4,1,3,3,3,2,4,3,3,2,4,2,1,2,3,1
121,4,3,1,4,2,1,1,4,4,4,1,4,1,3,3,3,3,2,2,2,1,1,4,2,3,4,2,2,1,1,1,4,3,3,1,3,4,2,2,1
122,4,1,1,4,1,1,1,4,4,4,1,3,1,3,3,3,3,2,2,2,3,3,4,3,1,3,4,1,3,2,3,1,4,2,3,3,3,2,4,1
123,4,1,1,2,1,1,1,4,4,3,2,4,3,3,3,3,3,1,2,2,1,2,1,1,2,4,3,2,2,4,2,3,1,2,2,1,1,4,3,2
124,4,1,1,2,1,1,1,4,4,3,2,4,3,3,3,3,3,1,2,2,1,3,2,2,1,3,3,3,4,3,4,1,3,1,4,1,3,3,2,2
125,4,1,2,1,2,1,1,4,4,4,2,1,3,3,3,2,3,3,1,2,3,1,2,1,1,1,3,4,2,2,3,3,4,4,4,3,3,1,1,4
126,4,1,2,1,2,1,1,4,4,4,2,1,3,3,3,2,3,3,1,2,2,1,4,2,4,2,2,2,2,3,2,1,3,3,4,3,3,1,2,1
127,4,1,1,2,3,1,3,4,4,3,1,1,3,3,3,2,3,3,2,2,3,4,4,2,3,4,2,2,2,4,2,2,1,2,4,2,1,2,2,4
128,4,1,1,2,3,1,1,4,4,3,4,1,3,3,3,2,3,3,1,2,1,2,4,4,3,4,1,1,2,3,3,3,4,3,4,2,1,1,3,3
129,4,1,1,2,3,1,1,4,4,3,4,1,3,3,3,3,3,3,1,2,3,4,3,1,1,4,1,2,1,1,3,4,4,3,3,3,2,4,3,1
130,4,1,1,2,3,1,1,4,4,3,3,1,3,3,3,3,3,3,2,2,2,2,3,1,4,4,4,3,2,2,3,1,3,4,4,2,2,1,3,2
131,4,1,1,2,3,1,1,4,4,3,3,1,3,3,3,3,3,3,2,2,1,2,4,2,1,3,1,1,1,3,4,1,1,4,1,1,3,4,2,3
132,4,1,1,2,3,1,1,4,4,3,3,1,3,3,3,3,3,3,2,2,1,1,2,3,2,3,4,2,1,4,2,2,3,3,4,4,1,4,4,2
133,4,1,1,2,3,1,1,4,4,3,3,1,3,3,3,3,3,3,2,2,1,2,2,1,2,2,2,4,1,3,1,1,2,1,3,1,1,3,4,3
134,4,1,1,2,3,1,1,4,4,3,3,1,3,3,3,3,3,3,2,2,2,4,2,1,2,3,4,4,1,1,1,4,4,3,4,1,3,4,2,4
135,4,1,1,2,3,1,4,4,4,3,3,1,3,3,3,3,3,3,2,2,4,1,4,2,1,3,1,1,2,3,2,1,2,1,2,1,2,3,2,2
136,4,1,1,2,3,1,3,4,4,3,3,3,3,3,3,3,3,1,2,2,4,4,4,2,3,4,1,4,3,1,2,4,1,1,2,4,4,1,4,3
137,4,1,1,2,3,1,3,4,4,3,1,1,3,3,3,2,3,3,1,2,2,2,2,4,3,1,2,3,4,1,2,2,4,1,2,4,1,2,3,1
138,4,1,1,2,3,1,3,4,4,3,1,1,3,3,3,2,3,3,1,2,3,3,4,4,4,2,3,4,1,3,4,1,3,1,2,2,3,4,1,4
139,4,1,1,2,3,1,3,4,4,3,1,1,3,3,3,2,3,3,1,2,3,4,1,4,1,4,3,1,1,4,3,4,2,2,1,1,4,4,1,4
140,4,1,1,2,3,1,3,4,4,3,1,1,3,3,3,2,3,3,2,2,4,2,4,4,3,1,2,1,2,3,4,4,3,3,3,2,4,4,4,4
141,4,3,1,2,3,1,4,4,4,3,1,1,3,3,3,3,3,3,2,2,3,2,3,4,2,1,1,3,3,1,3,1,1,3,2,1,1,4,1,1
142,4,3,1,2,1,4,4,4,4,3,3,1,3,3,1,3,3,1,2,2,3,2,2,3,3,4,1,2,1,3,3,3,2,3,2,3,2,3,2,4
143,4,3,1,2,1,4,1,4,4,3,1,1,3,3,1,2,3,1,2,2,1,1,2,3,3,2,2,3,4,2,2,1,4,4,4,1,4,3,1,2
144,4,3,1,1,1,4,1,4,4,4,1,4,3,3,1,2,3,1,2,2,1,3,1,3,3,4,4,2,2,4,3,3,4,4,4,1,1,2,3,2
145,4,3,1,1,1,4,1,4,4,4,1,4,3,3,1,2,3,1,4,2,4,2,3,3,1,1,4,3,4,4,1,3,3,4,2,3,4,2,2,4
146,4,1,1,1,1,4,1,4,4,4,1,4,3,3,1,2,3,1,4,2,3,1,2,2,3,2,1,3,1,1,3,1,1,2,1,4,2,4,3,1
147,4,3,1,1,1,4,1,4,4,4,2,4,3,3,1,2,3,1,4,2,2,4,3,1,1,2,1,1,1,4,2,3,3,3,3,2,2,4,2,3
148,4,3,1,2,3,1,4,4,4,3,1,1,3,3,3,3,3,1,2,2,3,3,3,4,2,4,2,3,1,4,3,4,2,3,2,2,1,3,4,1
149,4,3,1,2,3,1,4,4,4,3,3,1,3,3,3,3,3,1,2,2,3,4,4,2,2,3,4,1,1,3,2,2,3,1,4,4,4,4,2,3
150,4,3,1,2,3,1,4,4,4,3,3,1,3,3,3,3,3,1,2,2,1,3,1,4,2,1,4,3,3,1,3,3,4,4,4,1,1,4,2,3
151,4,3,1,2,3,1,4,4,4,3,3,4,3,3,3,3,3,1,2,2,4,4,3,4,4,3,2,4,3,1,1,3,4,1,4,1,3,2,2,1
152,4,3,1,2,3,1,4,4,4,3,3,4,3,3,3,3,3,1,2,2,1,3,4,1,1,3,2,3,1,4,3,1,1,2,1,4,1,1,2,3
153,4,3,1,2,3,1,4,4,4,3,3,4,3,3,3,3,3,1,2,2,1,4,2,1,4,1,4,4,4,3,4,3,2,2,1,3,3,3,1,3
154,4,3,1,2,3,1,4,4,4,3,1,1,3,3,1,3,3,1,2,2,1,1,1,3,2,3,1,4,4,3,2,4,3,2,1,1,3,4,1,1
155,4,3,1,2,3,1,4,4,4,3,1,1,3,3,1,3,3,1,2,2,3,3,2,1,4,3,1,1,2,4,4,3,4,4,4,1,2,2,3,4
