,PANAS.Interested_Predicted,PANAS.Distressed_Predicted,PANAS.Excited_Predicted,PANAS.Upset_Predicted,PANAS.Strong_Predicted,PANAS.Guilty_Predicted,PANAS.Scared_Predicted,PANAS.Hostile_Predicted,PANAS.Enthusiastic_Predicted,PANAS.Proud_Predicted,PANAS.Irritable_Predicted,PANAS.Alert_Predicted,PANAS.Ashamed_Predicted,PANAS.Inspired_Predicted,PANAS.Nervous_Predicted,PANAS.Determined_Predicted,PANAS.Attentive_Predicted,PANAS.Jittery_Predicted,PANAS.Active_Predicted,PANAS.Afraid_Predicted,PANAS.Interested_Actual,PANAS.Distressed_Actual,PANAS.Excited_Actual,PANAS.Upset_Actual,PANAS.Strong_Actual,PANAS.Guilty_Actual,PANAS.Scared_Actual,PANAS.Hostile_Actual,PANAS.Enthusiastic_Actual,PANAS.Proud_Actual,PANAS.Irritable_Actual,PANAS.Alert_Actual,PANAS.Ashamed_Actual,PANAS.Inspired_Actual,PANAS.Nervous_Actual,PANAS.Determined_Actual,PANAS.Attentive_Actual,PANAS.Jittery_Actual,PANAS.Active_Actual,PANAS.Afraid_Actual
47,1,4,2,2,1,1,1,2,3,3,4,1,4,3,4,3,4,3,2,2,4,4,2,3,3,3,3,3,1,3,3,2,2,2,1,1,2,1,3,2
48,1,4,2,2,1,1,1,2,3,3,4,1,4,3,4,3,4,3,2,2,4,3,1,3,1,3,4,1,1,3,4,4,1,3,2,1,1,3,4,3
49,1,4,2,2,1,1,1,2,3,3,4,1,4,3,4,3,4,3,2,2,2,2,3,2,2,2,4,2,2,1,2,4,1,1,3,3,4,2,3,4
50,1,4,2,2,1,1,1,2,3,3,4,1,4,3,4,3,4,3,2,2,1,3,1,1,1,2,2,4,2,1,4,4,2,1,3,1,1,2,2,4
51,1,4,2,4,1,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,3,4,3,1,3,4,1,1,4,1,3,4,2,1,3,2,2,2,4,2
52,1,4,2,4,1,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,1,1,1,2,2,4,3,3,3,3,1,1,3,4,3,3,3,2,4,2
53,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,4,3,2,2,2,3,1,1,1,2,4,3,1,4,3,1,3,4,1,4,2,1,3,4
54,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,4,3,2,2,2,2,3,4,1,4,1,2,4,2,3,3,2,2,3,3,2,2,4,4
55,1,4,2,1,1,1,1,2,3,3,4,1,4,2,4,3,4,3,2,2,2,1,2,1,2,4,4,1,2,1,4,3,3,3,2,4,4,4,2,3
56,1,4,2,1,1,1,1,2,3,3,4,1,4,2,4,3,4,3,2,2,2,3,3,3,1,2,3,4,1,3,3,2,2,4,4,4,1,3,3,1
57,1,4,2,1,1,1,1,2,3,3,4,1,4,2,4,3,4,3,2,2,1,2,2,1,2,1,1,4,3,1,3,4,4,1,2,3,3,4,2,4
58,1,4,2,1,1,1,1,2,3,3,4,1,4,2,4,3,4,3,2,2,2,3,2,2,2,3,2,3,1,4,2,4,1,3,4,2,1,2,1,4
59,1,4,2,4,1,4,1,2,3,3,2,1,4,3,2,3,4,3,2,1,1,2,1,2,3,3,4,3,1,1,2,2,2,1,3,3,4,3,1,2
60,1,4,2,4,1,4,1,2,3,3,2,1,4,3,2,3,4,3,2,1,1,4,4,1,3,4,1,2,2,1,3,1,3,2,1,4,1,1,3,4
61,1,4,2,4,1,4,1,2,3,3,2,1,4,3,2,3,4,3,2,1,2,1,1,4,2,2,1,4,2,3,2,3,2,3,4,4,4,2,3,4
62,1,4,2,4,1,4,1,2,3,3,2,1,4,3,2,3,4,3,2,1,4,4,1,1,2,4,3,2,4,2,2,1,2,4,1,3,2,2,3,4
63,1,4,2,4,1,4,1,2,3,3,2,1,4,3,2,3,4,3,2,1,2,4,1,3,3,1,2,4,4,2,1,4,1,2,2,4,4,1,2,3
64,1,4,2,4,1,4,1,2,3,3,4,1,4,3,2,3,4,3,2,1,1,4,3,1,3,1,1,4,1,2,3,2,1,4,1,3,4,1,1,3
65,1,4,2,4,1,4,1,2,3,3,4,1,4,3,2,3,4,3,2,2,2,4,2,4,4,3,4,4,2,4,1,3,4,1,4,2,3,3,2,4
66,1,4,2,2,1,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,4,4,1,4,1,4,2,3,1,2,2,3,1,1,3,1,3,3,2,3
67,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,2,4,4,1,2,4,4,4,1,2,2,3,1,1,4,3,2,1,1,4
68,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,4,3,2,2,2,1,1,4,1,1,1,3,2,3,3,3,4,1,1,3,3,1,2,3
69,1,4,2,1,1,4,1,3,3,3,4,1,4,2,4,3,1,3,2,2,1,3,4,2,3,3,1,3,2,3,2,2,2,3,3,1,2,3,4,2
70,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,4,3,2,2,1,4,3,4,3,4,2,4,1,2,4,1,2,3,4,3,3,2,2,3
71,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,4,3,2,2,3,2,1,2,4,1,1,4,1,4,2,1,2,1,1,4,4,4,1,4
72,1,4,4,3,1,1,1,4,4,4,1,1,4,3,4,1,3,3,4,4,1,3,3,3,2,1,1,1,2,3,2,2,1,2,3,1,3,2,3,1
73,1,4,3,3,3,1,1,4,4,4,1,1,4,3,4,3,1,3,4,1,2,1,3,4,4,2,3,2,2,1,4,4,4,4,4,4,3,1,1,3
74,1,1,4,3,1,1,1,4,3,3,1,4,4,3,4,1,1,3,4,4,2,1,1,1,2,2,2,3,3,3,1,2,4,1,3,2,2,3,3,2
75,1,1,4,1,1,1,1,4,3,3,1,4,4,1,4,1,1,3,1,4,3,4,3,3,1,1,1,3,1,3,4,4,4,1,4,1,2,1,4,4
76,1,4,2,1,1,1,1,3,3,3,4,1,4,1,4,3,3,3,2,2,4,2,4,3,2,2,4,2,1,1,4,4,4,1,2,2,3,2,1,3
77,1,4,2,1,1,4,1,3,3,3,4,1,4,3,4,3,1,3,2,2,3,3,4,1,1,3,3,3,1,4,1,3,3,4,1,2,3,3,2,4
78,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,1,3,4,1,2,4,4,4,1,3,3,1,1,4,4,3,2,1,1,3
79,1,4,2,4,1,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,2,3,1,1,2,2,3,2,3,4,2,3,1,4,4,4,2,2,1,3
80,1,4,2,4,1,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,4,3,2,2,1,2,3,1,2,3,2,2,2,1,4,2,1,2,2,3
81,1,4,2,4,1,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,3,4,1,3,2,3,2,3,1,4,1,3,4,4,4,3,2,2,1,4
82,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,4,3,2,4,4,2,3,3,4,4,1,2,2,4,2,3,2,3,1,4
83,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,3,4,3,2,1,4,2,4,4,4,3,4,3,2,4,3,2,1,2,4
84,1,4,2,2,1,4,1,2,3,3,4,1,4,2,4,3,4,3,2,2,1,1,1,3,2,3,2,1,2,4,1,4,2,3,2,3,2,3,3,4
85,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,4,3,2,2,1,1,1,2,2,3,3,2,4,3,2,2,2,2,1,3,1,1,1,2
86,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,4,3,2,2,4,1,4,4,3,3,1,2,4,2,4,4,4,1,2,4,4,1,4,2
87,1,4,2,2,1,4,1,2,3,3,4,1,4,2,4,3,4,3,2,2,2,1,1,4,3,3,3,3,4,4,3,3,4,2,3,4,2,1,2,4
88,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,4,3,2,2,4,4,2,1,4,3,2,3,3,4,1,2,2,2,3,1,1,3,2,4
89,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,2,1,1,2,1,1,4,3,2,3,3,2,3,2,2,1,2,3,4,1
90,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,3,1,4,2,2,2,2,2,3,2,4,1,2,3,4,3,2,2,3,3
91,1,4,2,4,1,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,1,1,3,1,2,1,2,2,2,3,1,3,3,3,3,2,2,4,2,1
92,1,4,2,4,1,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,4,4,4,4,1,2,3,4,2,3,2,1,2,3,1,4,2,4,1,4
93,1,4,2,2,1,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,4,1,2,4,4,3,4,1,3,1,2,3,4,2,3,3,3,2,1,4
94,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,4,3,2,2,3,1,1,2,1,2,3,2,4,4,2,4,3,3,3,3,3,1,1,3
95,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,4,3,2,2,3,4,4,1,2,4,1,2,1,1,2,3,4,3,1,3,2,1,4,2
96,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,4,3,2,2,2,3,2,4,1,2,2,1,2,1,1,2,1,4,3,3,3,4,3,4
97,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,2,3,4,4,4,3,1,1,3,1,3,1,2,4,3,2,4,2,3,4
98,1,4,2,1,1,4,1,3,3,3,4,1,4,2,4,3,1,3,2,2,3,1,1,2,2,1,1,3,1,1,3,2,1,1,4,1,1,3,2,1
99,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,1,3,2,2,3,4,4,2,4,4,1,3,4,4,1,2,3,2,1,1,1,2,2,1
100,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,1,3,2,2,2,1,3,2,2,2,1,3,2,3,4,3,2,4,1,3,3,4,3,3
101,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,1,3,2,2,1,3,1,3,2,4,4,2,4,3,3,4,3,3,1,4,3,3,1,2
102,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,1,3,2,2,3,2,1,3,3,2,3,4,1,1,3,2,2,3,1,2,1,3,2,2
103,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,1,3,2,2,4,2,1,4,1,1,4,2,1,3,1,4,2,2,2,1,4,1,1,1
104,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,1,3,2,2,2,1,2,2,1,2,1,4,2,3,1,4,3,2,2,1,2,3,2,4
105,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,1,3,2,2,1,4,2,2,2,2,4,4,1,2,4,4,4,2,2,3,1,1,1,2
106,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,1,3,2,2,4,3,1,1,4,3,1,4,4,2,3,1,2,2,4,3,2,4,3,4
107,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,4,3,2,2,1,1,1,3,1,4,4,2,1,2,4,4,1,2,1,2
108,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,1,3,2,2,2,2,2,2,2,1,4,2,3,4,4,1,2,1,1,3,1,3,3,2
109,1,4,2,4,1,4,1,2,3,3,4,1,4,3,4,3,1,3,2,2,1,1,3,1,2,2,1,4,1,4,2,2,3,4,3,2,2,1,1,4
110,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,1,3,2,2,2,4,3,1,1,2,3,2,4,2,3,2,3,4,3,2,4,1,3,4
111,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,3,1,2,3,2,1,4,3,3,2,2,2,2,1,3,3,1,2,1,4
112,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,3,4,4,1,1,2,1,2,1,2,3,1,3,4,1,2,2,1,3,3
113,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,2,4,4,2,3,4,1,3,2,1,1,1,3,2,1,3,2,4,3,1
114,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,2,3,3,2,2,3,1,4,3,1,1,3,4,1,1,3,4,4,1,1
115,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,3,2,1,4,3,4,4,3,1,4,2,2,1,1,4,3,1,3,2,3
116,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,3,3,2,3,1,1,1,3,3,4,1,1,1,4,4,2,3,2,2,4
117,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,1,3,2,2,4,4,2,1,2,1,4,4,3,3,3,1,1,1,3,2,1,4,2,3
118,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,1,3,2,2,4,3,2,4,3,2,3,1,1,3,1,2,4,3,2,3,3,1,1,2
119,1,4,2,1,1,4,1,2,3,3,4,1,4,3,4,3,1,3,2,2,3,2,3,1,3,3,4,4,1,4,3,1,4,2,4,2,4,4,4,2
120,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,3,1,2,3,3,1,3,3,1,4,3,4,2,4,3,4,3,2,1,1
121,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,2,1,4,3,1,2,2,1,2,3,3,1,4,4,4,4,2,2,1,4
122,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,2,2,1,2,2,4,1,1,3,4,4,1,1,2,4,2,2,2,2,1
123,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,3,3,3,4,1,2,4,3,1,1,4,3,2,1,1,2,2,1,3,4
124,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,4,3,2,2,4,2,3,4,3,2,1,1,4,4,3,4,4,4,2,3,3,1,2,4
125,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,1,1,4,3,4,1,1,2,4,2,4,4,3,3,2,4,2,1,1,2
126,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,4,2,1,2,3,3,4,1,3,1,4,3,4,2,1,3,1,3,1,3
127,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,1,3,4,4,4,4,2,2,2,3,4,2,3,2,4,4,4,4,4,2
128,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,3,2,3,2,2,3,4,1,2,3,3,3,4,2,2,2,4,1,4,2
129,1,4,2,1,1,4,1,2,3,3,4,1,4,2,4,3,1,3,2,2,1,2,2,4,4,4,3,4,1,3,3,4,3,1,2,3,2,1,4,3
130,1,4,2,2,1,4,1,2,3,3,4,1,4,3,4,3,1,3,2,2,2,2,2,1,3,1,3,3,2,3,2,1,1,1,3,3,4,2,4,1
131,1,4,2,2,1,1,1,2,3,3,4,1,4,2,4,3,4,3,2,2,1,2,1,3,1,4,2,2,3,1,1,4,1,2,4,1,2,1,2,2
132,1,4,2,2,1,4,1,2,3,3,4,1,4,2,4,3,4,3,2,3,1,2,3,4,3,2,4,2,4,3,4,3,1,3,4,4,2,3,1,1
133,1,4,2,2,3,4,1,2,3,3,4,1,4,3,4,3,4,3,2,2,1,1,2,2,4,3,4,2,3,1,3,1,4,4,2,1,2,4,2,3
134,4,4,2,2,3,1,1,2,2,3,4,1,4,3,4,3,4,3,2,2,1,4,1,2,2,4,4,1,2,4,2,2,1,2,3,4,2,1,2,1
135,1,4,2,4,1,4,1,2,1,3,2,1,4,3,4,3,4,3,2,1,4,3,2,2,1,2,4,4,1,4,4,1,3,4,1,3,3,3,4,3
136,1,4,2,4,1,4,1,2,1,3,2,1,4,3,2,3,4,3,2,1,1,1,4,1,4,1,1,4,2,3,3,3,1,3,2,3,3,4,2,1
137,1,4,2,4,1,4,1,2,1,3,2,1,4,3,2,3,4,3,2,1,4,3,2,1,1,4,1,3,3,1,3,2,2,3,2,1,1,3,3,3
138,1,4,2,4,1,4,1,2,1,3,2,1,4,3,2,3,4,3,2,1,3,4,1,3,1,1,1,1,2,3,4,4,2,4,3,1,1,3,2,3
139,1,4,2,4,1,4,1,2,1,3,2,1,4,3,4,3,4,3,2,2,1,1,4,3,4,1,4,1,3,4,1,1,3,3,2,1,1,1,3,4
140,1,4,2,4,1,4,1,2,1,3,2,1,4,3,4,3,4,3,2,2,1,3,4,4,2,1,3,4,3,2,2,2,1,1,4,3,1,1,1,2
141,1,4,2,4,1,4,1,2,1,3,2,2,4,4,4,3,4,3,2,2,3,4,2,3,2,3,2,3,2,4,2,2,1,1,2,4,1,1,2,3
142,1,4,2,2,3,4,1,2,3,3,1,1,4,4,4,3,4,3,2,3,2,1,2,4,4,2,3,3,2,3,4,3,2,3,3,1,3,4,4,3
143,1,4,2,2,3,4,1,2,3,3,1,1,4,4,4,3,4,3,2,3,2,2,1,2,1,1,3,4,2,2,3,2,1,3,1,2,4,1,4,1
144,1,4,2,2,1,1,1,2,3,3,4,1,4,3,4,3,4,3,2,2,2,2,3,4,2,3,2,4,3,4,3,4,3,4,2,4,4,3,1,1
145,1,4,2,2,1,1,1,2,3,3,4,1,4,3,4,3,4,3,2,2,2,2,3,4,1,3,4,2,1,1,2,4,2,3,1,3,1,3,2,4
146,1,1,2,3,1,1,1,2,3,3,1,4,4,1,4,3,1,3,1,4,1,1,2,3,1,2,4,4,2,4,3,3,2,2,3,4,3,2,4,4
147,1,1,4,3,1,1,1,4,3,3,4,4,4,1,4,1,1,3,1,4,4,1,4,4,4,4,1,4,2,3,3,3,1,2,3,3,3,3,2,4
148,1,1,4,1,1,1,1,4,3,3,1,4,4,1,4,1,1,3,1,4,2,2,1,4,3,3,2,3,4,2,4,1,4,1,2,3,2,4,2,4
149,1,1,4,1,1,1,1,4,3,3,1,4,4,1,4,1,1,3,1,4,1,4,1,2,2,1,1,2,3,1,3,3,4,1,4,1,4,3,2,4
150,1,1,4,1,1,1,1,4,3,3,1,4,4,1,4,1,1,3,1,4,1,2,4,3,1,2,2,3,4,2,4,3,4,4,1,4,4,4,4,2
151,1,1,4,1,1,1,1,4,3,3,1,4,4,1,4,1,1,3,1,4,3,3,3,2,2,2,1,1,3,4,4,3,3,2,3,4,3,2,3,4
152,1,2,4,1,1,1,1,4,3,3,1,4,4,1,4,3,1,3,1,4,3,4,4,1,2,2,4,3,1,3,1,2,3,3,1,1,1,3,2,4
153,1,2,4,1,1,1,1,3,3,3,1,4,4,1,4,3,1,3,1,2,2,4,2,1,1,1,4,4,1,2,1,3,4,3,3,3,2,1,4,4
154,1,4,2,1,1,1,1,3,3,3,1,4,4,1,4,3,1,3,1,2,4,4,1,4,1,3,1,3,3,2,1,1,2,2,3,3,1,2,4,2
155,1,4,2,1,1,1,1,3,3,3,4,1,4,2,4,3,1,3,2,2,3,4,1,2,4,1,2,4,2,3,3,2,1,3,1,3,1,1,2,4
