,PANAS.Interested_Predicted,PANAS.Distressed_Predicted,PANAS.Excited_Predicted,PANAS.Upset_Predicted,PANAS.Strong_Predicted,PANAS.Guilty_Predicted,PANAS.Scared_Predicted,PANAS.Hostile_Predicted,PANAS.Enthusiastic_Predicted,PANAS.Proud_Predicted,PANAS.Irritable_Predicted,PANAS.Alert_Predicted,PANAS.Ashamed_Predicted,PANAS.Inspired_Predicted,PANAS.Nervous_Predicted,PANAS.Determined_Predicted,PANAS.Attentive_Predicted,PANAS.Jittery_Predicted,PANAS.Active_Predicted,PANAS.Afraid_Predicted,PANAS.Interested_Actual,PANAS.Distressed_Actual,PANAS.Excited_Actual,PANAS.Upset_Actual,PANAS.Strong_Actual,PANAS.Guilty_Actual,PANAS.Scared_Actual,PANAS.Hostile_Actual,PANAS.Enthusiastic_Actual,PANAS.Proud_Actual,PANAS.Irritable_Actual,PANAS.Alert_Actual,PANAS.Ashamed_Actual,PANAS.Inspired_Actual,PANAS.Nervous_Actual,PANAS.Determined_Actual,PANAS.Attentive_Actual,PANAS.Jittery_Actual,PANAS.Active_Actual,PANAS.Afraid_Actual
1282,2,2,3,2,2,1,1,1,1,1,2,4,1,2,1,1,2,4,4,2,4,2,2,2,2,1,2,4,2,3,2,3,4,4,4,4,1,3,2,2
1283,2,2,3,2,2,1,1,1,1,1,2,4,1,2,1,1,2,4,4,2,2,3,1,3,4,1,1,1,1,2,4,1,4,2,2,1,4,3,1,2
1284,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,2,3,4,2,1,2,3,1,3,3,1,2,3,2,2,2,4,2,4,4,2,2,1,2
1285,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,1,2,4,3,3,2,3,1,1,3,2,2,1,3,3,1,2,4,2,2
1286,2,2,3,2,2,1,1,1,1,1,2,4,1,2,1,1,4,4,4,2,2,4,1,4,3,2,4,2,3,4,2,3,1,4,2,1,1,4,2,4
1287,2,2,3,2,2,1,1,1,1,1,2,4,1,2,1,1,4,4,4,2,2,3,2,1,2,1,4,3,3,2,2,4,3,4,1,4,3,2,1,3
1288,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,3,4,3,4,3,2,2,3,1,2,3,2,4,1,3,2,2,1,4,3
1289,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,3,2,4,3,1,4,1,1,3,2,4,2,4,2,1,1,2,4,3,3
1290,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,3,4,3,1,3,1,4,3,2,4,4,3,2,4,4,2,3,2,3,1
1291,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,4,3,1,2,4,1,4,1,3,2,2,4,1,1,4,2,4,1,3,1
1292,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,1,1,1,4,2,3,4,4,1,2,2,1,3,3,4,4,2,2,3,2
1293,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,1,4,4,4,2,3,2,3,1,1,4,4,1,1,1,2,4,2,2,3
1294,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,3,3,3,4,2,1,1,1,2,1,4,3,1,2,3,2,4,4,1,4
1295,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,1,3,3,4,1,2,3,3,2,3,4,1,1,1,3,4,1,2,3,1
1296,2,2,3,2,2,1,1,1,1,1,2,4,1,2,1,1,4,4,4,2,1,4,2,4,4,3,4,1,4,2,2,3,4,1,4,2,1,2,4,3
1297,2,2,3,2,2,1,1,1,1,1,2,4,1,2,1,1,4,4,4,2,2,3,1,3,1,4,1,3,4,2,2,3,2,1,3,1,3,2,4,1
1298,2,2,3,2,2,1,1,1,1,1,2,4,1,2,1,1,4,4,4,2,2,3,4,2,3,1,1,2,2,3,4,4,2,4,2,2,2,1,2,4
1299,2,2,3,2,2,1,1,1,1,1,2,4,1,2,1,1,4,4,4,2,4,1,4,4,4,1,4,2,3,1,1,3,1,2,3,2,1,2,2,2
1300,2,2,3,2,2,1,1,1,1,1,2,4,1,2,1,1,4,4,4,2,1,1,2,1,3,4,4,4,1,4,4,4,3,2,2,1,1,3,3,2
1301,2,2,3,2,2,1,1,1,1,1,2,4,1,2,1,1,4,4,4,2,4,1,1,2,4,1,3,4,2,1,1,1,4,4,3,1,3,1,4,3
1302,4,2,3,1,2,1,3,1,1,3,2,2,3,2,3,2,2,3,2,2,3,4,1,3,1,4,3,3,3,2,4,4,2,3,1,1,4,3,3,3
1303,3,2,3,1,2,1,3,1,1,3,2,2,3,2,3,2,2,3,2,2,4,4,2,4,3,4,1,3,4,4,1,3,3,3,1,4,2,3,1,2
1304,3,2,3,1,2,1,3,1,1,3,2,2,3,2,3,2,2,3,2,2,4,2,4,1,2,2,3,1,1,1,3,4,1,2,1,2,3,4,3,4
1305,3,2,3,2,2,1,2,1,1,3,2,2,3,4,3,2,2,3,2,2,1,4,4,2,2,4,1,3,2,4,3,4,1,2,3,2,2,3,1,4
1306,3,2,3,2,2,1,1,1,1,3,2,2,3,2,3,1,2,3,4,2,2,4,4,4,3,2,1,2,4,4,1,3,3,3,2,3,1,1,1,2
1307,2,2,3,2,2,1,1,1,1,2,1,2,3,2,3,1,2,3,4,2,4,2,2,1,4,3,1,4,4,4,3,4,2,3,3,1,4,2,2,2
1308,2,2,3,2,2,1,1,1,1,2,2,2,3,2,3,1,4,3,4,2,1,4,3,2,1,1,2,4,1,4,1,3,4,1,3,1,4,1,3,2
1309,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,4,3,4,2,1,2,4,2,2,3,1,2,2,4,4,1,3,3,3,1,3,3,1,4
1310,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,4,3,4,2,1,3,1,4,2,1,1,1,1,1,3,1,3,1,4,4,1,1,3,4
1311,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,4,3,4,2,1,2,1,4,1,1,3,4,3,2,3,1,1,3,3,2,3,2,4,2
1312,2,2,3,2,2,1,1,1,1,3,2,4,3,2,1,1,4,4,4,2,1,1,1,3,2,3,1,1,1,3,2,2,3,2,3,3,2,1,3,3
1313,2,2,3,2,2,1,1,1,1,3,2,4,3,2,1,1,4,4,4,2,3,2,2,4,4,1,4,3,1,2,2,4,4,4,1,2,4,2,1,4
1314,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,2,3,3,4,3,1,2,4,3,4,1,3,1,1,1,1,2,1,4,4
1315,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,4,4,4,1,3,2,3,2,1,2,2,1,3,4,4,1,2,3,2,1
1316,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,1,3,1,4,3,1,2,2,2,4,2,3,2,2,4,4,4,1,2,1
1317,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,1,3,2,2,1,4,3,1,3,2,1,3,2,2,3,3,1,1,4,4
1318,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,2,3,4,2,1,4,3,2,4,2,2,4,4,3,2,3,4,4,4,3,1,3,4,1
1319,2,2,3,2,2,1,1,1,1,1,2,4,1,2,1,1,4,4,4,2,1,4,1,3,1,1,4,3,4,1,4,4,1,2,2,3,1,1,1,3
1320,2,2,3,2,2,1,1,1,1,1,2,4,1,2,1,1,4,4,4,2,2,3,1,3,4,1,2,3,4,3,1,4,1,3,3,1,4,2,1,4
1321,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,1,2,4,1,2,3,1,3,1,2,1,1,3,3,4,2,4,4,1,1
1322,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,3,3,1,3,4,3,4,3,2,1,1,2,2,4,4,3,2,4,2,4
1323,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,4,1,3,2,3,4,2,1,1,1,4,2,1,2,1,2,3,3,1,2
1324,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,4,2,4,3,3,2,2,1,3,4,4,1,4,1,1,4,3,4,3,2
1325,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,1,4,3,1,4,2,1,1,3,2,3,3,2,3,2,2,3,4,2,1
1326,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,1,1,4,4,3,2,1,4,4,1,2,1,1,1,2,2,4,2,2,4
1327,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,1,3,2,4,3,1,2,4,2,3,2,3,3,2,1,4,1,1,1,4
1328,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,3,1,2,3,3,2,3,2,4,2,4,1,3,3,1,2,1,4,2,2
1329,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,2,4,3,1,3,1,1,4,4,2,4,1,4,1,3,4,1,3,2,3
1330,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,2,3,1,4,3,2,1,3,2,2,3,2,2,2,2,4,3,1,1,4
1331,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,4,2,2,3,1,4,1,4,2,2,1,3,4,2,4,4,3,1,1,1
1332,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,4,3,1,1,4,2,2,3,1,2,3,1,3,4,1,2,2,3,1,2
1333,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,4,2,2,2,2,2,1,2,2,1,3,2,3,3,4,3,1,1,2,4
1334,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,4,4,2,2,3,1,2,2,2,3,1,2,3,2,1,2,4,4,2,3
1335,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,4,4,4,2,3,4,1,2,4,2,2,3,2,3,1,2,2,1,1,3,1,3,2,1
1336,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,4,3,4,2,2,2,3,1,1,4,1,3,2,4,2,2,2,1,3,1,4,3,1,4
1337,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,4,3,4,2,3,4,3,2,1,3,2,3,3,4,1,1,1,1,1,3,2,2,2,1
1338,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,4,3,4,2,3,1,4,2,3,3,4,1,1,3,2,4,1,3,4,4,2,2,4,3
1339,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,4,4,4,2,4,2,3,1,3,4,2,3,3,2,4,4,3,3,1,1,3,2,2,4
1340,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,1,2,2,1,1,1,2,1,4,3,2,2,4,2,4,3,4,1,2,1
1341,2,2,3,2,2,1,1,1,1,1,2,4,4,2,1,1,1,2,4,2,4,1,2,1,1,2,1,3,2,4,4,2,1,4,1,2,4,2,4,1
1342,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,1,2,3,4,1,1,1,3,2,2,3,3,4,1,1,3,1,4,4,1
1343,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,1,4,2,4,2,2,2,3,1,3,1,2,1,3,3,4,3,3,4,1
1344,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,4,4,4,2,1,4,4,4,1,2,3,2,1,4,1,3,3,3,2,1,1,3,1,4
1345,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,4,2,1,4,4,2,4,1,1,4,2,3,1,1,3,3,3,3,2,2
1346,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,3,4,4,2,1,2,1,3,2,2,4,3,3,4,1,4,2,4,4,2
1347,2,2,3,2,2,4,1,1,1,1,1,4,3,2,3,1,2,3,4,2,2,1,1,3,4,3,1,4,2,3,1,3,3,1,2,3,3,1,1,2
1348,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,1,4,3,3,3,4,2,2,3,4,3,3,4,4,2,4,4,3,2,1
1349,2,2,3,2,2,4,1,1,1,1,2,4,3,2,1,1,2,3,4,2,2,2,3,1,3,2,1,3,2,1,3,4,4,1,1,1,4,3,4,2
1350,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,4,3,1,4,2,3,1,2,3,3,4,4,4,4,3,3,3,1,2,2
1351,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,4,3,4,4,2,4,2,3,3,4,3,1,2,2,4,4,1,1,4,4
1352,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,1,1,2,2,4,1,1,3,4,2,1,2,1,3,2,4,3,3,1,1
1353,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,3,1,2,3,1,1,3,3,2,3,4,3,2,1,2,1,3,2,4,4
1354,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,1,4,4,3,4,3,1,2,1,3,2,3,1,3,4,2,3,2,3,1
1355,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,3,4,1,3,4,4,4,1,4,1,3,2,2,3,4,3,1,2,2,3
1356,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,4,2,3,1,2,3,2,3,4,1,2,3,3,2,1,3,1,2,2,3
1357,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,2,2,2,2,1,4,3,1,2,4,1,2,3,3,1,2,2,1,3,4
1358,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,4,3,2,3,4,4,4,2,3,1,4,3,3,4,1,2,1,2,1,4
1359,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,2,3,2,2,1,2,3,3,4,1,1,1,4,1,4,2,3,1,4,1
1360,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,1,3,4,2,1,2,3,2,4,3,1,2,3,1,4,1,1,4,2,4
1361,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,1,3,1,3,4,4,4,2,2,2,3,2,3,2,2,1,4,3,4,1
1362,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,2,2,4,3,4,2,1,2,3,2,4,1,4,4,2,1,1,4,1,3
1363,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,1,1,2,1,4,1,2,2,1,4,4,2,3,4,4,1,1,2,3,2
1364,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,3,2,2,3,4,3,2,1,1,1,1,1,1,1,4,4,1,2,3,1
1365,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,4,3,2,4,1,2,1,4,3,2,1,1,1,4,4,4,2,3,1,4
1366,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,4,3,4,3,2,3,4,3,4,3,2,4,2,4,2,3,3,3,2,2
1367,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,3,1,2,2,4,1,3,4,3,1,2,2,2,2,3,4,1,2,3,3
1368,2,2,3,2,2,1,4,4,1,1,2,4,3,2,1,4,1,4,1,2,3,2,4,2,3,4,3,1,4,1,4,2,2,3,1,4,3,2,1,1
1369,2,2,3,2,2,1,4,4,1,1,2,4,3,2,1,4,1,4,1,2,4,4,1,1,2,1,4,4,4,4,3,4,2,1,3,2,1,4,4,1
1370,2,2,3,2,2,4,4,1,1,1,2,4,3,2,1,1,2,4,4,2,2,2,3,1,1,2,3,1,4,3,2,1,2,1,1,4,4,3,1,1
1371,2,2,3,2,3,1,3,2,1,3,2,4,4,2,4,1,4,4,4,2,3,4,4,1,2,4,4,1,2,3,2,1,3,2,3,4,3,3,2,2
1372,2,2,3,2,3,1,3,2,1,3,2,4,4,2,4,1,3,4,4,2,1,4,3,1,4,2,4,3,3,3,3,4,1,2,1,3,4,2,2,3
1373,2,3,3,3,3,1,3,2,1,3,2,4,4,3,4,1,3,4,4,2,1,2,4,3,2,3,1,1,3,2,3,2,4,1,4,3,4,1,2,1
1374,2,2,3,3,3,1,3,2,1,3,2,4,4,3,4,1,3,4,4,2,4,3,3,4,1,2,2,4,2,1,4,2,2,1,1,3,4,1,4,4
1375,2,2,3,3,3,1,3,1,1,3,2,4,4,3,4,1,3,4,4,2,3,1,4,2,2,1,1,4,4,1,2,3,4,2,2,3,3,2,4,3
1376,2,2,3,3,3,1,3,2,1,3,2,4,4,2,4,1,3,4,4,2,1,2,2,2,4,1,3,3,1,1,3,1,3,4,1,4,4,3,2,4
1377,2,2,3,3,3,1,3,1,1,3,2,4,4,2,4,1,3,2,4,2,2,1,4,2,3,3,3,4,2,3,1,4,3,4,1,3,4,4,3,2
1378,2,3,3,3,3,1,3,1,1,3,3,4,4,2,4,1,3,2,4,2,4,2,2,4,3,1,1,1,1,1,2,3,1,1,2,4,4,3,4,4
1379,2,3,3,3,3,1,3,1,1,3,3,4,4,2,4,1,3,2,4,2,1,3,1,4,4,2,3,2,1,3,2,4,1,2,2,1,2,4,2,1
1380,2,2,3,3,3,1,3,1,1,3,3,4,4,2,4,1,4,2,4,2,4,4,4,4,4,4,2,1,3,4,1,4,4,2,4,1,2,2,4,3
1381,2,2,3,2,3,1,3,1,1,3,2,4,4,2,1,1,4,4,4,2,3,1,3,4,2,2,2,3,3,3,1,4,3,3,1,2,4,2,3,2
1382,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,2,1,3,1,2,3,1,1,1,3,3,3,2,1,1,2,1,3,1,4
1383,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,4,2,1,4,2,2,2,4,2,1,3,3,1,3,4,2,1,4,3,2
1384,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,3,3,4,1,1,3,4,1,2,2,3,1,1,1,3,2,3,3,1,2
1385,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,3,2,2,2,1,3,2,4,4,2,1,3,3,2,2,1,2,3,2,4
1386,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,4,3,2,3,4,2,3,4,3,4,3,2,3,4,4,3,4,2,4,3
1387,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,4,2,3,1,2,2,4,1,4,1,3,1,3,4,1,3,3,4,3,4
1388,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,1,4,1,3,4,2,3,1,1,3,3,4,1,1,1,3,3,2,1,1
1389,2,2,3,2,2,1,1,1,1,3,2,4,4,2,4,1,4,4,4,2,3,3,3,1,2,4,2,4,1,1,1,4,3,4,3,3,3,1,2,3
1390,2,2,3,2,3,1,3,1,1,3,2,4,4,2,4,1,4,4,4,2,4,3,4,3,1,4,4,1,3,2,2,1,1,4,1,3,1,4,2,1
1391,2,2,3,2,3,1,3,1,1,3,2,4,4,2,4,1,4,4,4,2,4,2,3,4,4,4,3,1,2,1,2,3,3,2,3,2,1,2,1,2
1392,2,2,3,2,3,1,3,1,1,3,2,4,4,2,4,1,4,4,4,2,3,1,1,3,4,4,3,1,2,2,1,3,4,4,4,1,4,3,2,4
1393,2,2,3,2,3,1,3,1,1,3,2,4,4,2,4,1,4,4,4,2,4,4,1,3,1,1,1,2,3,1,3,2,1,1,2,1,3,2,2,1
1394,2,2,3,2,3,1,3,1,1,3,2,4,4,2,4,1,4,4,4,2,1,2,4,2,1,2,3,1,3,2,1,2,2,4,3,3,2,3,4,3
1395,2,2,3,2,3,1,3,1,1,3,2,4,4,2,4,1,4,4,4,2,3,2,1,1,4,1,2,2,2,4,2,4,2,1,3,1,1,1,2,2
1396,2,2,3,2,3,1,3,1,1,3,2,4,4,2,4,1,4,4,4,2,2,1,2,2,1,4,2,4,3,2,2,1,1,2,4,4,1,3,1,3
1397,2,2,3,2,3,1,3,1,1,3,2,4,4,2,1,1,4,4,4,2,1,4,3,3,4,2,3,2,1,4,1,3,3,1,2,3,4,1,3,2
1398,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,2,2,1,2,2,4,1,3,3,2,4,2,2,2,2,1,3,4,4,4
1399,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,1,1,1,4,3,2,3,2,4,1,2,4,2,3,2,4,3,1,3,3
1400,2,2,3,2,3,1,3,1,1,3,2,4,4,2,1,1,4,4,4,2,4,4,3,1,2,1,1,2,2,2,4,2,4,3,3,3,1,1,1,4
1401,2,2,3,2,3,1,3,2,1,3,2,4,4,2,4,1,4,4,4,2,4,1,1,1,4,3,2,3,2,1,4,1,4,2,2,2,4,4,1,2
1402,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,4,2,2,1,3,2,4,1,1,2,4,3,4,3,2,1,1,1,2,4
1403,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,1,2,4,1,2,4,1,3,4,1,2,4,2,4,1,3,3,2,2,1
1404,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,4,4,2,1,2,2,2,3,3,4,1,3,2,3,4,3,3,3,2,2,2,2,2
1405,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,4,4,2,3,2,1,4,3,3,4,4,2,4,1,3,1,3,3,2,1,3,3,3
1406,2,2,3,2,2,4,1,1,1,1,2,4,3,2,1,1,2,4,4,2,1,1,1,2,1,4,3,4,1,4,2,4,3,4,1,2,1,1,1,2
1407,2,2,3,2,2,4,1,1,1,1,2,4,3,2,1,1,2,4,4,2,1,2,3,3,3,2,2,2,3,2,3,2,3,4,2,3,1,2,3,1
1408,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,2,4,4,2,2,2,1,3,1,4,3,2,3,2,1,1,2,1,3,3,3,3,1,2
1409,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,4,2,2,4,4,4,2,3,1,4,2,4,1,4,3,4,4,1,3,2
1410,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,4,4,4,4,4,3,4,4,2,3,3,3,3,4,4,2,3,3,4,3
1411,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,3,4,3,2,4,2,1,3,3,1,1,3,1,1,4,3,2,2,4,4
1412,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,2,2,2,3,3,2,3,4,3,3,4,2,1,4,4,2,4,2,3,2
1413,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,1,4,1,1,1,3,4,3,4,2,3,1,1,1,4,4,3,3,3,1
1414,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,4,3,2,1,4,4,3,1,2,4,3,3,2,4,1,4,3,4,2,2
1415,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,3,3,3,3,3,3,1,1,4,3,1,4,2,3,4,4,4,4,2,2
1416,2,2,3,2,2,1,1,1,1,3,2,4,4,2,1,1,4,4,4,2,4,1,2,2,4,2,4,1,1,4,1,3,3,2,1,4,4,1,1,4
1417,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,3,1,1,2,1,2,1,3,4,4,1,3,1,2,4,1,4,2,4,4
1418,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,4,4,4,4,2,4,4,3,3,1,4,3,2,4,4,3,3,4,4,2
1419,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,4,2,3,1,3,1,1,4,2,3,1,1,4,1,3,2,1,4,3,4
1420,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,4,4,4,2,2,4,2,2,1,1,4,1,1,2,2,1,4,1,1,1,1,4,4,3
1421,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,2,4,4,2,1,1,2,3,3,2,2,2,2,2,4,3,4,2,2,1,3,4,2,4
1422,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,2,4,4,2,3,2,3,1,3,1,3,1,1,4,4,1,3,3,3,4,2,1,3,2
1423,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,4,4,4,2,3,4,2,3,4,4,4,3,2,2,3,1,4,2,4,1,4,1,2,4
1424,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,4,4,4,2,3,2,3,4,2,1,4,4,2,4,4,2,3,1,4,4,1,3,3,1
1425,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,2,4,4,2,2,1,4,2,1,4,1,4,4,3,2,3,1,2,4,2,2,4,4,3
1426,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,2,4,4,2,3,2,1,3,2,1,4,4,3,3,3,2,1,1,3,3,1,2,1,1
1427,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,2,4,4,2,2,2,4,2,2,4,3,2,1,2,2,2,1,2,1,4,3,4,1,4
1428,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,3,1,4,3,2,2,3,2,1,3,2,4,1,3,1,4,4,1,4,2
1429,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,4,2,1,2,2,1,4,2,2,1,1,1,2,1,1,4,3,4,2,1
1430,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,4,4,1,4,3,3,4,4,3,1,2,2,1,3,2,4,1,2,1,2
1431,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,2,1,2,2,4,3,4,2,2,2,1,1,3,3,1,4,2,3,4,2
1432,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,2,1,3,4,2,4,4,2,3,1,4,2,2,2,2,2,3,2,4,1
1433,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,2,1,3,2,2,3,1,3,2,1,1,2,4,2,3,1,3,1,3,4
1434,2,2,3,2,2,1,1,1,1,3,2,4,1,2,1,1,4,4,4,2,2,2,4,1,2,2,4,3,3,2,2,4,4,3,2,4,3,2,4,3
1435,2,2,3,2,2,1,1,1,1,3,2,4,3,2,1,1,4,4,4,2,1,3,2,4,4,4,3,2,3,3,4,3,3,1,1,2,3,1,3,2
1436,2,2,3,2,2,1,1,1,1,3,2,4,3,2,1,1,4,4,4,2,2,2,2,2,4,2,2,4,2,1,4,3,1,2,3,1,4,3,1,3
1437,2,2,3,2,2,1,1,1,1,3,2,4,3,2,1,1,4,4,4,2,3,1,1,4,3,1,3,2,1,2,3,1,2,4,4,1,1,2,4,3
1438,2,2,3,2,2,1,1,1,1,3,2,4,3,2,1,1,4,4,4,2,3,4,3,3,1,1,4,1,4,1,2,3,4,2,2,1,3,3,1,3
1439,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,2,4,4,2,1,3,3,3,2,1,3,3,1,1,4,2,4,1,1,3,4,4,4,2
1440,2,2,3,2,2,4,1,1,1,1,2,4,3,2,1,1,2,4,4,2,2,2,2,1,3,2,3,1,4,4,4,3,2,4,2,3,1,4,4,4
1441,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,3,3,3,4,1,1,3,4,3,4,1,4,1,4,4,2,2,2,1,1
1442,2,2,3,2,2,4,1,1,1,1,2,4,3,2,3,1,2,3,4,2,3,1,4,4,2,2,1,1,1,4,3,3,1,2,4,3,2,3,3,4
