,PANAS.Interested_Predicted,PANAS.Distressed_Predicted,PANAS.Excited_Predicted,PANAS.Upset_Predicted,PANAS.Strong_Predicted,PANAS.Guilty_Predicted,PANAS.Scared_Predicted,PANAS.Hostile_Predicted,PANAS.Enthusiastic_Predicted,PANAS.Proud_Predicted,PANAS.Irritable_Predicted,PANAS.Alert_Predicted,PANAS.Ashamed_Predicted,PANAS.Inspired_Predicted,PANAS.Nervous_Predicted,PANAS.Determined_Predicted,PANAS.Attentive_Predicted,PANAS.Jittery_Predicted,PANAS.Active_Predicted,PANAS.Afraid_Predicted,PANAS.Interested_Actual,PANAS.Distressed_Actual,PANAS.Excited_Actual,PANAS.Upset_Actual,PANAS.Strong_Actual,PANAS.Guilty_Actual,PANAS.Scared_Actual,PANAS.Hostile_Actual,PANAS.Enthusiastic_Actual,PANAS.Proud_Actual,PANAS.Irritable_Actual,PANAS.Alert_Actual,PANAS.Ashamed_Actual,PANAS.Inspired_Actual,PANAS.Nervous_Actual,PANAS.Determined_Actual,PANAS.Attentive_Actual,PANAS.Jittery_Actual,PANAS.Active_Actual,PANAS.Afraid_Actual
35,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,4,1,2,1,3,3,1,3,4,2,2,4,3,1,4,2,2,3,1,1
36,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,4,4,4,2,3,4,2,3,3,4,4,1,2,1,2,3,3,2,3,2
37,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,2,1,1,2,4,4,1,3,2,3,2,1,4,1,1,2,3,4,1,2
38,1,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,1,1,1,4,2,4,2,1,3,1,4,3,4,3,3,3,1,3,2,4
39,1,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,1,4,3,3,3,3,3,4,4,4,4,1,4,1,1,1,1,1,3,4
40,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,2,1,2,3,1,2,3,1,3,1,3,3,4,3,1,3,2,4,1,4
41,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,1,1,2,2,4,3,4,4,4,1,3,2,4,1,1,4,1,1,2,3
42,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,1,2,4,3,3,3,1,2,1,2,4,1,3,4,2,1,3,4,4,1
43,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,2,1,3,1,2,1,3,4,3,2,2,3,4,4,1,2,2,1,2,3
44,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,1,2,4,4,2,3,2,2,2,2,4,2,4,1,1,3,2,4,4,1
45,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,4,3,4,4,2,4,3,4,3,4,2,2,1,3,3,4,2,3,3,3
46,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,1,2,1,4,2,2,1,3,3,1,3,4,1,2,2,4,2,4,1,3
47,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,4,3,4,2,2,3,3,3,1,1,2,2,1,3,2,1,2,4,4,3
48,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,2,3,4,4,2,3,1,2,4,1,3,3,4,2,1,2,3,2,1,2
49,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,2,1,2,4,2,2,1,4,1,4,4,4,4,4,2,3,4,1,4,4
50,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,4,1,1,2,3,4,1,4,2,2,1,3,4,3,2,2,1,4,4,4
51,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,2,3,3,1,2,4,1,2,4,4,4,4,3,4,4,2,2,1,1,2
52,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,3,3,3,3,2,3,1,3,2,1,4,4,1,3,1,2,2,2,1,4
53,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,1,2,1,4,3,2,3,4,4,4,4,1,1,4,3,1,4,3,3,4
54,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,4,3,3,4,4,4,1,4,2,1,2,1,4,2,4,3,3,4,2,4
55,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,4,1,3,4,4,1,1,1,2,1,4,3,4,3,4,4,3,4,2,2
56,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,2,1,4,4,2,3,4,4,3,2,4,2,3,3,1,2,2,3,1,3
57,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,1,2,4,1,1,1,1,4,3,3,3,1,4,1,2,1,3,3,4,4
58,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,1,2,2,4,2,4,3,2,4,4,2,1,4,2,4,1,3,2,2,4
59,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,1,3,1,2,1,1,2,1,3,3,2,1,1,4,2,2,3,1,2,4
60,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,1,2,3,1,1,3,4,2,1,2,1,1,1,2,1,4,4,1,1,1
61,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,4,4,1,4,3,3,2,3,1,1,2,2,3,4,2,1,1,4,3,4
62,1,4,1,2,3,1,3,3,2,3,1,3,4,4,4,1,4,2,3,4,4,3,1,2,4,1,3,3,1,2,2,3,4,2,1,1,2,4,4,3
63,1,4,1,2,3,1,3,3,2,3,1,3,4,4,4,1,4,2,3,4,4,4,4,4,3,4,2,3,1,1,4,1,2,3,2,2,3,4,3,2
64,1,4,1,2,3,1,3,3,2,3,1,3,4,4,4,1,4,2,3,4,4,4,3,3,1,2,4,4,4,2,1,1,4,3,2,3,1,2,3,1
65,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,3,1,2,4,3,3,1,2,3,2,3,4,4,4,3,2,2,4,3,1
66,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,4,2,2,3,3,4,2,2,4,1,4,3,2,3,1,4,3,4,1,4
67,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,4,3,2,1,1,2,4,4,3,4,1,2,1,1,3,3,2,4,4,2
68,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,4,4,1,2,4,1,1,2,3,2,4,2,4,4,1,4,2,1,4,1
69,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,4,1,2,1,3,1,4,2,1,4,1,4,1,2,2,1,1,1,2,3
70,1,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,4,2,4,1,1,4,3,4,1,1,3,3,2,1,2,4,4,4,3,4
71,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,4,2,2,1,4,1,1,2,2,1,3,4,2,2,3,2,3,2,1,1
72,1,4,1,2,3,1,3,3,2,3,1,3,4,4,4,1,4,4,3,4,2,4,2,3,3,1,2,4,1,1,4,1,4,2,4,4,3,4,2,1
73,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,4,4,2,2,3,1,1,1,2,3,4,2,4,3,3,1,2,4,4,3
74,2,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,3,4,3,4,2,4,2,4,3,1,1,3,1,4,1,3,1,4,1,1,4,1,1,2
75,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,1,2,4,2,4,2,1,1,1,4,1,4,3,4,3,3,1,1,4,3
76,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,2,4,2,1,1,1,3,2,4,1,1,3,2,1,2,3,4,4,1,3
77,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,1,4,3,3,2,4,3,4,3,4,3,2,2,2,1,4,1,1,1,4
78,2,4,1,3,3,1,3,2,2,3,1,3,3,4,4,1,3,4,3,4,1,4,3,2,1,4,2,4,4,2,1,1,1,3,3,3,4,2,3,2
79,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,3,4,1,4,3,2,1,4,4,4,4,3,2,2,2,2,2,4,1,4
80,2,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,3,4,3,4,3,2,4,4,4,1,2,2,4,2,4,1,1,2,3,4,4,4,4,3
81,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,4,3,2,3,4,2,3,2,1,1,3,1,3,4,3,3,3,3,1,2
82,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,1,4,3,1,4,1,1,2,2,2,3,3,1,1,1,4,3,4,2,1
83,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,4,2,1,1,1,1,4,2,3,1,4,4,3,2,2,4,4,1,1,3
84,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,4,2,1,2,4,4,3,3,3,4,3,3,3,1,4,2,4,3,4,2
85,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,4,3,4,3,2,1,4,1,2,4,4,2,2,3,2,2,2,2,1,1
86,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,3,1,2,3,1,4,1,2,2,1,2,4,2,1,3,3,2,1,4,3
87,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,3,3,1,2,1,3,1,1,2,1,3,3,2,1,1,2,2,3,4,3
88,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,2,4,4,2,1,2,4,1,3,3,3,1,3,2,1,2,1,2,1,2
89,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,4,1,1,4,2,2,4,3,4,1,1,3,4,1,4,1,3,4,4,3
90,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,2,3,3,4,3,4,1,1,3,4,3,3,3,4,1,2,1,3,4,4
91,1,4,1,2,3,1,3,3,2,3,1,3,4,4,4,1,4,4,3,4,2,2,4,3,1,1,4,3,2,1,1,1,4,1,1,3,1,4,1,4
92,1,4,1,2,3,1,3,3,2,3,1,3,4,4,4,1,4,4,3,4,3,1,1,3,2,3,4,3,1,1,1,3,2,1,1,3,1,3,4,3
93,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,3,4,2,4,4,3,4,1,3,1,1,2,2,1,3,4,4,3,2,1
94,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,1,4,4,3,1,4,4,3,2,2,1,1,1,1,4,1,2,3,3,1
95,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,4,3,2,2,4,4,3,2,3,1,3,3,2,3,4,4,3,2,3,1
96,1,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,2,4,4,3,2,4,4,2,2,3,4,4,3,1,3,3,2,2,4,4
97,1,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,4,1,1,4,1,3,1,1,1,3,4,4,1,3,4,1,1,1,4,2
98,1,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,3,4,1,4,1,4,4,4,3,3,4,4,3,2,2,1,1,3,3,3
99,1,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,3,4,1,4,2,4,3,3,3,4,4,3,4,2,4,2,2,3,2,1
100,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,3,4,4,3,4,2,3,4,1,3,1,4,2,2,3,4,4,3,3,2
101,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,1,4,1,1,2,1,1,1,2,4,2,1,2,2,1,4,3,1,4,1
102,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,1,4,4,4,2,1,1,2,3,3,3,4,2,2,4,1,1,1,1,2
103,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,2,1,2,1,4,3,3,2,1,2,1,3,3,1,1,2,3,2,4,4
104,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,4,3,1,4,3,1,3,2,3,3,2,4,2,2,4,2,2,2,2,4
105,1,4,1,2,3,1,3,3,2,3,1,3,4,4,4,1,4,4,3,4,1,4,2,1,1,3,1,2,2,1,4,3,3,3,1,2,3,1,4,4
106,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,3,1,2,4,3,4,2,3,3,3,2,1,1,3,4,1,1,1,2,2
107,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,2,2,1,4,4,1,2,2,1,1,2,1,1,1,1,2,4,4,3,3
108,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,2,3,1,2,3,1,1,1,4,2,2,2,1,4,2,2,1,3,4,3
109,1,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,1,2,3,2,2,3,2,2,1,3,1,2,4,3,3,1,4,1,1,1
110,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,1,1,1,1,1,4,2,1,3,3,3,3,1,4,3,1,1,1,1,1
111,1,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,3,2,2,1,4,1,2,1,3,1,2,3,4,2,2,1,3,1,2,4
112,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,2,2,1,1,2,4,4,2,2,2,2,2,4,3,1,1,1,4,1,4
113,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,1,2,3,3,3,3,1,1,4,4,2,2,1,2,4,2,2,2,4,3
114,1,4,1,2,3,1,3,3,2,3,1,3,4,4,4,1,4,2,3,4,1,2,4,1,4,4,3,1,2,4,2,1,3,4,4,1,4,2,2,1
115,1,4,1,2,3,1,3,3,2,3,1,3,4,4,4,1,4,2,3,4,1,3,4,3,2,2,1,2,1,1,1,4,3,2,4,1,4,2,2,4
116,1,4,4,3,3,1,3,3,2,3,1,3,3,4,4,2,3,2,3,4,3,4,4,3,2,1,1,4,2,3,1,3,1,3,2,4,2,2,3,3
117,1,4,1,2,3,1,3,3,2,3,1,3,4,4,4,1,4,2,3,4,1,1,2,2,1,2,4,2,2,3,4,2,4,2,4,3,4,4,1,1
118,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,3,4,3,2,2,4,2,1,1,2,4,1,4,1,2,1,3,1,1,3
119,1,4,1,2,3,1,3,3,2,3,1,3,4,4,4,1,4,2,3,4,1,3,1,1,1,3,4,1,2,4,1,1,3,1,4,2,3,4,4,2
120,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,4,1,3,1,4,2,2,2,4,3,4,3,2,2,3,2,1,2,1,4
121,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,4,1,3,4,4,3,4,2,1,1,2,1,3,2,3,3,1,1,3,4
122,1,4,1,2,2,1,3,3,2,3,1,3,4,4,4,2,4,2,3,4,4,3,1,2,1,2,4,2,2,1,3,2,2,3,2,3,2,2,2,2
123,1,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,4,1,3,2,1,2,3,3,2,1,2,2,4,3,4,3,4,3,1,4
124,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,2,4,4,2,4,1,2,2,1,2,4,3,4,3,1,3,3,3,1,1
125,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,1,3,1,1,1,2,3,4,3,4,4,2,4,4,2,1,1,4,2,1
126,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,4,4,4,4,2,2,2,2,2,3,1,4,1,4,4,4,1,1,4,3
127,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,2,3,2,1,2,3,1,1,1,4,4,2,1,1,1,1,3,1,1,2
128,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,1,1,1,4,4,1,2,1,2,1,1,2,4,3,2,2,2,2,2,3
129,1,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,4,1,2,2,1,1,1,1,3,4,2,3,2,3,4,1,1,4,4,2
130,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,2,4,4,4,4,1,3,1,1,3,4,3,1,2,2,2,1,2,1,4
131,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,3,2,1,4,2,1,2,4,1,2,2,1,1,4,3,3,3,3,2,2
132,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,2,2,1,1,1,4,1,3,2,4,1,2,2,3,4,1,3,3,2,1
133,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,1,3,3,3,4,1,2,2,1,2,1,1,1,4,1,4,3,4,1,2
134,1,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,3,2,4,3,4,4,4,4,1,1,2,3,3,2,2,4,3,2,2,4
135,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,1,3,4,3,4,1,1,4,2,4,4,1,3,4,4,1,4,2,4,1
136,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,3,2,1,4,1,3,4,3,3,4,1,3,2,2,2,2,4,3,2,1
137,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,1,1,4,2,2,2,3,1,3,3,3,1,2,2,2,4,3,4,3,3
138,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,4,3,3,2,1,3,1,2,2,2,4,1,4,2,4,3,4,3,1,2
139,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,4,1,2,2,3,4,2,2,2,2,4,4,2,3,1,1,1,3,3,2
140,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,4,3,1,2,1,2,1,2,2,4,3,3,1,2,1,1,2,2,3,3
141,1,4,1,2,3,1,3,3,2,3,1,3,4,4,4,1,4,2,3,4,3,4,3,3,2,4,3,1,1,2,4,1,3,1,1,1,3,3,1,3
142,1,4,1,2,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,2,3,3,4,1,3,3,2,2,1,1,3,4,1,2,2,1,2,2,4
143,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,4,1,3,2,3,4,4,1,3,3,4,2,3,2,3,1,1,4,4,3
144,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,2,2,1,4,4,4,2,1,2,3,1,3,1,2,4,3,2,4,1,1
145,1,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,3,2,3,3,2,2,3,1,1,4,2,1,3,1,2,4,2,4,4,4
146,1,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,3,2,1,3,2,3,3,2,2,1,4,1,4,1,4,1,4,2,4,1
147,1,4,1,3,3,1,3,3,2,3,1,3,3,4,4,1,4,4,3,4,4,3,1,2,1,2,2,2,2,1,4,2,3,3,4,1,1,3,4,3
148,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,4,2,3,1,2,4,2,4,4,1,2,1,1,4,2,1,3,3,2,2
149,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,3,1,4,2,3,2,1,3,4,2,4,1,4,3,1,1,2,3,3,3
150,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,2,2,1,3,4,3,4,3,2,2,1,4,2,3,3,2,1,4,1,1
151,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,4,3,4,1,4,4,1,4,3,1,3,2,2,2,4,3,1,4,1,4
152,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,3,1,2,3,3,4,3,1,3,4,1,2,3,3,1,3,4,3,1,3
153,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,3,1,3,2,4,4,3,1,2,1,4,4,1,3,4,1,3,2,1,2
154,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,3,4,3,2,1,3,2,3,4,2,4,4,4,1,4,2,4,3,1,1
155,2,4,1,3,3,1,3,2,2,3,1,3,3,4,2,1,3,4,3,4,3,4,2,3,4,4,2,4,3,2,3,4,3,3,3,4,2,4,1,1
