,PANAS.Interested_Predicted,PANAS.Distressed_Predicted,PANAS.Excited_Predicted,PANAS.Upset_Predicted,PANAS.Strong_Predicted,PANAS.Guilty_Predicted,PANAS.Scared_Predicted,PANAS.Hostile_Predicted,PANAS.Enthusiastic_Predicted,PANAS.Proud_Predicted,PANAS.Irritable_Predicted,PANAS.Alert_Predicted,PANAS.Ashamed_Predicted,PANAS.Inspired_Predicted,PANAS.Nervous_Predicted,PANAS.Determined_Predicted,PANAS.Attentive_Predicted,PANAS.Jittery_Predicted,PANAS.Active_Predicted,PANAS.Afraid_Predicted,PANAS.Interested_Actual,PANAS.Distressed_Actual,PANAS.Excited_Actual,PANAS.Upset_Actual,PANAS.Strong_Actual,PANAS.Guilty_Actual,PANAS.Scared_Actual,PANAS.Hostile_Actual,PANAS.Enthusiastic_Actual,PANAS.Proud_Actual,PANAS.Irritable_Actual,PANAS.Alert_Actual,PANAS.Ashamed_Actual,PANAS.Inspired_Actual,PANAS.Nervous_Actual,PANAS.Determined_Actual,PANAS.Attentive_Actual,PANAS.Jittery_Actual,PANAS.Active_Actual,PANAS.Afraid_Actual
35,2,3,1,1,1,2,1,1,4,3,4,4,3,2,3,3,2,3,2,1,4,4,1,2,1,2,3,1,3,3,2,3,2,4,2,2,2,3,3,1
36,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,2,3,3,3,4,1,2,4,2,3,1,1,4,4,4,4,4,1,4
37,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,3,4,1,3,4,4,4,1,3,1,4,3,1,1,3,4,3,1,4
38,2,2,1,1,1,2,1,4,4,3,4,4,2,2,3,3,2,3,2,1,3,1,2,4,2,3,4,4,1,1,3,1,1,4,4,4,4,4,4,4
39,2,2,1,1,1,2,1,4,4,3,4,4,2,2,3,3,2,3,2,1,2,4,2,1,1,1,4,3,3,1,3,2,4,4,2,2,3,4,4,1
40,2,2,1,1,1,2,1,4,4,3,4,4,2,2,3,3,2,3,2,1,3,2,4,2,4,2,2,1,1,3,3,2,4,3,4,1,1,1,2,4
41,2,3,1,1,1,2,1,4,4,3,4,4,2,2,3,3,2,3,2,1,2,3,2,4,3,4,2,4,3,2,2,4,3,1,1,3,1,2,1,3
42,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,2,3,3,4,2,4,4,2,1,1,1,1,2,2,2,2,1,2,4,1
43,2,2,4,1,1,2,1,4,4,3,4,4,1,2,2,3,2,3,2,2,2,3,3,3,1,4,1,2,4,1,4,4,4,1,1,2,4,2,3,1
44,2,2,4,1,1,2,1,4,4,3,4,4,1,2,2,3,2,3,2,2,2,1,3,4,1,4,4,1,2,1,3,1,2,2,3,1,3,3,4,3
45,2,2,1,1,1,2,1,4,4,3,4,4,1,2,2,3,2,3,2,2,1,4,4,2,3,2,3,3,4,2,3,4,3,1,3,1,3,2,2,3
46,2,2,1,1,1,2,1,4,4,3,4,4,1,2,2,3,2,3,2,1,1,3,1,2,3,2,4,2,3,2,2,2,3,1,3,1,3,3,2,4
47,2,3,1,1,1,2,1,4,4,3,1,4,1,2,3,1,2,3,2,1,2,1,3,2,4,4,4,2,4,3,4,3,4,2,1,3,4,4,1,2
48,2,3,3,3,4,4,4,3,2,3,1,1,1,3,3,1,2,3,3,1,1,2,4,4,3,2,1,2,4,2,1,1,4,1,2,4,1,4,3,4
49,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,2,1,2,2,2,3,1,4,3,1,2,1,4,2,1,4,1,1,4,3
50,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,4,4,1,4,4,1,3,3,4,4,4,2,4,4,4,1,4,3,1,4
51,2,2,4,1,1,2,1,4,4,3,4,4,1,2,2,4,2,3,2,2,3,1,3,4,3,2,2,2,2,2,2,1,1,3,4,1,1,3,2,1
52,2,2,4,1,1,2,1,4,4,3,4,4,1,2,2,4,2,3,2,2,2,3,4,3,4,3,4,1,1,4,1,1,1,2,2,2,3,1,2,1
53,2,3,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,4,1,1,3,3,4,2,4,4,4,3,2,1,3,4,3,3,2,3
54,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,3,3,3,4,1,4,4,2,3,2,4,2,4,3,4,1,3,4,4,4
55,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,3,3,2,3,2,4,2,3,2,2,2,3,2,3,3,4,4,4,3,3
56,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,3,1,1,1,4,3,3,3,1,1,2,1,1,4,4,4,2,2,2,1
57,2,2,1,1,1,2,1,4,4,3,4,4,1,2,2,3,2,3,2,1,4,2,4,1,4,2,3,4,1,3,3,2,2,3,1,2,3,4,4,2
58,2,2,4,1,1,2,1,4,4,4,4,4,1,2,2,4,2,3,2,2,2,3,3,4,3,3,2,2,1,3,1,3,3,1,2,3,4,2,4,1
59,2,2,4,1,1,2,1,4,4,4,4,4,1,2,2,4,2,3,2,2,3,3,1,3,4,4,3,1,4,1,4,1,1,3,2,4,4,3,3,1
60,2,2,1,1,1,2,1,4,4,4,4,4,1,2,2,3,2,3,2,2,3,2,1,4,3,2,2,1,1,1,3,3,3,3,2,4,2,3,1,2
61,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,4,2,3,2,1,4,3,1,2,1,2,2,4,1,2,3,1,4,2,2
62,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,3,1,3,3,3,4,4,3,3,1,2,4,2,2,4,2,4,3,2,2
63,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,3,3,3,1,3,1,3,3,4,2,1,2,3,4,1,3,4,2,1
64,2,2,1,1,1,2,1,4,4,3,4,4,1,2,2,3,2,3,2,2,1,3,3,4,4,4,2,2,4,4,4,4,2,1,4,2,2,1,4,2
65,2,2,1,1,1,2,1,4,4,3,4,4,1,2,2,3,2,3,2,2,4,3,1,4,3,3,1,3,1,4,2,2,3,4,3,3,4,2,2,1
66,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,4,3,3,4,4,1,4,2,3,2,4,2,1,3,4,1,1,2,4,1
67,2,3,1,1,1,2,1,4,4,3,4,4,1,2,3,1,2,3,2,1,3,2,2,3,4,4,1,3,2,1,3,2,1,2,4,1,4,4,2,4
68,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,3,1,3,2,1,1,1,3,4,3,3,2,3,2,3,3,4,2,3,2
69,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,1,3,2,1,1,2,1,2,2,3,2,4,1,2,3,1,3,4,4
70,2,3,3,3,4,2,4,3,2,3,1,1,1,3,3,1,2,3,3,1,1,2,2,3,3,1,2,1,2,1,2,2,2,3,4,3,2,4,4,4
71,2,3,3,3,4,4,4,3,2,3,1,1,3,3,3,3,4,3,3,1,4,4,1,1,1,4,2,3,1,4,3,4,4,4,1,2,3,2,3,3
72,2,3,1,1,1,2,1,4,4,3,1,4,1,2,3,1,2,3,2,1,4,2,4,1,3,4,1,4,3,3,1,2,3,3,3,3,4,4,4,3
73,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,1,4,1,2,4,2,4,3,4,2,4,2,1,4,4,1,1,4,2
74,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,3,3,2,4,4,2,1,1,4,1,4,4,2,2,3,4,1,1,3,3
75,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,4,4,3,1,4,2,4,3,2,2,4,3,2,2,2,4,3,2,1,4
76,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,3,3,3,4,2,1,1,4,3,1,2,2,3,1,1,2,2,1,3,3
77,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,3,2,1,3,3,2,3,1,3,2,3,4,4,1,1,2,4,2,2,1
78,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,2,2,3,1,2,4,1,1,4,2,3,4,2,3,3,4,2,4,2
79,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,3,2,2,4,4,3,2,4,1,3,1,3,3,4,3,4,4,1,4
80,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,2,3,2,3,2,3,3,1,1,2,2,3,2,1,4,4,1,4,3
81,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,4,3,3,3,3,2,3,3,3,1,1,2,1,3,1,1,4,3,4
82,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,3,3,2,4,2,4,4,1,3,3,1,4,2,4,1,1,1,2,2,1
83,3,2,4,1,3,2,1,1,1,4,4,4,1,2,2,3,2,3,2,2,1,3,1,1,2,4,3,4,3,2,3,2,2,1,3,1,1,4,1,3
84,3,3,4,1,3,4,1,1,1,1,4,3,2,1,3,2,1,3,3,4,4,4,4,4,1,1,3,4,1,2,3,1,1,1,3,4,2,4,4,1
85,3,2,4,1,3,4,1,1,1,2,2,3,1,1,3,2,1,3,2,4,3,4,3,2,3,1,1,4,2,3,3,3,2,2,1,2,4,1,2,3
86,3,2,4,4,3,2,3,2,1,4,2,3,1,4,2,3,2,3,3,2,3,3,3,1,2,1,3,4,4,1,4,3,4,1,1,3,4,3,1,4
87,3,2,4,4,3,2,3,1,1,4,3,3,1,4,2,3,2,3,3,3,1,1,4,4,1,2,2,4,4,1,1,2,4,2,4,3,2,1,4,1
88,2,2,4,1,3,2,1,4,4,4,4,4,1,2,2,3,2,3,2,2,3,2,3,4,4,3,1,2,1,4,1,3,1,4,3,2,2,3,4,4
89,2,3,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,2,3,2,2,3,4,4,2,3,2,1,2,1,4,2,1,3,1,2,4
90,2,3,1,1,1,2,1,4,4,3,4,4,1,2,3,1,2,3,2,1,3,2,4,1,4,2,2,4,4,1,4,4,1,4,2,3,2,4,1,4
91,2,2,1,1,1,2,1,4,4,3,4,4,2,2,3,4,2,3,2,1,3,4,1,3,4,1,2,4,1,3,3,2,2,2,3,2,2,4,2,4
92,2,2,1,1,1,2,1,4,4,3,4,4,1,2,2,4,2,3,2,1,4,3,4,4,1,1,1,2,1,3,3,3,1,2,2,3,1,2,1,1
93,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,1,2,3,2,1,4,3,1,4,3,3,3,2,1,1,4,4,3,3,4,1,3,3,1,1
94,2,3,1,1,1,2,1,4,4,3,4,4,1,2,3,1,2,3,2,1,1,3,4,1,1,4,2,1,2,3,4,4,3,1,3,2,2,4,4,1
95,2,3,1,1,1,2,1,4,4,3,4,4,1,2,3,1,2,3,2,1,2,1,4,1,3,2,4,3,3,1,2,1,2,1,4,4,3,4,2,3
96,2,3,1,1,1,2,1,4,4,3,4,4,1,2,3,1,2,3,2,1,1,1,4,1,2,2,1,1,2,1,3,3,2,4,3,3,1,3,2,4
97,2,2,1,1,1,2,1,4,4,3,4,4,2,2,3,3,2,3,2,1,3,1,1,1,2,2,3,2,3,4,4,3,4,3,3,2,1,4,4,1
98,2,2,1,1,1,2,1,4,4,3,4,4,2,2,3,3,2,3,2,1,4,1,3,4,1,1,3,4,2,1,3,4,4,2,1,3,4,4,3,1
99,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,2,2,1,4,3,4,3,1,4,4,2,1,4,1,3,4,2,4,1,3
100,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,2,3,3,1,4,1,2,3,4,4,2,1,3,2,2,3,3,1,3,1
101,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,2,2,1,2,4,4,2,3,1,2,3,1,3,1,3,2,1,1,3,2
102,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,3,4,1,1,3,2,2,3,3,2,1,4,2,4,4,3,3,1,4
103,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,2,2,4,3,3,2,2,1,1,4,3,1,1,2,2,3,1,1,4,3
104,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,2,3,2,4,1,3,2,1,2,4,1,2,1,4,4,2,4,2,1,1
105,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,3,4,2,3,4,3,3,1,1,2,3,3,1,1,2,3,1,4,3,2
106,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,1,4,3,1,4,3,4,1,3,4,3,2,1,2,2,2,4,3,1
107,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,2,2,4,1,3,3,1,4,2,2,3,3,1,1,1,2,1,4,3
108,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,2,3,2,1,2,2,1,4,4,2,2,3,4,1,1,2,2,3,2,4
109,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,4,3,1,1,3,1,3,4,3,4,3,1,2,2,1,2,2,2,3,1
110,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,3,2,4,3,2,4,2,1,3,2,4,4,4,3,4,3,4,2,1,1
111,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,4,3,4,3,2,4,2,3,2,4,4,1,4,3,4,3,1,4,1,2
112,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,3,4,2,3,2,2,3,3,1,1,4,1,1,3,3,3,1,2,3
113,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,3,1,2,3,2,4,2,4,2,1,3,2,3,3,1,1,2,2,2,1
114,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,3,2,3,1,4,4,2,1,1,3,1,4,1,3,1,2,1,1,2,1
115,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,2,3,2,2,1,4,3,4,4,3,2,4,2,3,3,3,1,3,3
116,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,2,1,2,2,3,1,3,4,3,3,1,1,1,1,3,4,3,2,4,3
117,2,2,1,1,1,2,1,4,4,3,4,4,2,2,3,3,2,3,1,1,4,4,2,3,4,1,2,4,4,4,2,1,2,3,1,4,4,3,4,3
118,2,2,1,1,1,2,1,3,4,3,4,4,2,2,3,3,2,3,1,1,3,4,1,4,2,4,4,3,1,2,4,1,4,1,4,1,3,1,3,4
119,2,2,1,1,1,2,1,3,4,3,4,4,2,2,3,3,2,3,1,1,3,3,1,2,1,4,3,2,4,2,2,3,1,4,1,2,3,2,1,2
120,2,2,1,1,1,2,1,3,4,3,4,4,2,2,3,3,2,3,1,1,3,4,2,2,1,4,4,2,1,2,3,1,4,4,2,2,3,1,3,3
121,2,2,1,1,1,2,1,3,4,3,4,4,2,2,3,3,2,3,1,1,4,1,3,3,3,1,1,1,4,4,4,1,2,2,1,3,4,3,4,1
122,2,2,1,1,1,2,1,3,4,3,4,4,2,2,3,3,2,3,1,1,3,3,3,3,4,2,4,2,1,2,4,4,3,1,4,2,3,4,4,3
123,2,2,1,1,1,2,1,3,4,3,4,4,2,2,3,3,2,3,1,1,4,4,1,2,2,4,1,4,4,1,4,4,2,3,3,3,3,4,4,4
124,2,2,1,1,1,2,1,4,4,3,4,4,2,2,3,3,2,3,1,1,1,1,2,4,3,1,3,4,3,4,3,4,1,2,4,4,4,4,2,1
125,2,2,1,1,1,2,1,4,4,3,4,4,2,2,3,3,2,3,2,1,2,2,2,1,2,4,3,2,2,1,1,3,3,3,4,3,3,4,1,1
126,2,2,1,1,1,2,1,4,4,3,4,4,2,2,3,3,2,3,1,1,2,4,1,3,1,2,3,3,4,1,1,1,1,4,1,1,2,3,3,3
127,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,4,3,4,1,1,4,3,3,3,4,4,2,3,3,3,1,2,1,2,3
128,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,2,3,4,3,4,4,2,2,3,2,3,1,4,3,2,3,4,1,4,2
129,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,4,4,4,4,4,4,1,4,3,3,1,1,4,1,2,2,4,4,4,1
130,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,2,4,3,4,4,1,1,4,2,4,2,1,2,3,3,4,2,2,3,4
131,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,3,1,3,4,2,4,4,3,3,4,2,2,2,4,2,1,2,4,4,2
132,2,3,4,4,4,2,4,1,2,3,1,3,1,3,3,1,2,3,3,4,2,1,4,2,1,2,1,3,1,1,2,4,3,4,1,1,1,4,3,2
133,3,3,3,3,3,4,4,3,2,3,4,4,1,4,2,4,4,2,3,2,1,4,1,3,1,3,2,4,1,2,4,1,4,4,3,4,2,3,2,1
134,1,3,3,3,4,4,4,3,2,2,2,2,3,3,2,4,4,2,3,2,3,3,2,4,2,4,2,2,1,4,3,2,1,4,1,1,4,4,3,1
135,3,3,3,3,3,4,4,3,2,2,2,3,3,4,2,4,3,4,3,2,4,2,2,4,4,3,1,1,2,3,3,4,1,2,1,2,2,1,3,2
136,2,3,1,1,1,2,1,4,4,3,1,4,1,2,3,1,2,3,2,1,4,1,1,2,4,3,2,4,3,2,4,4,1,1,4,2,4,2,2,2
137,2,3,1,1,1,2,1,4,4,3,4,4,2,2,3,1,2,3,2,1,4,3,1,4,2,1,4,1,2,2,1,3,4,3,4,3,3,3,4,1
138,2,2,1,1,1,2,1,4,4,3,4,4,2,2,3,1,2,3,2,1,2,2,4,2,2,4,3,3,3,2,4,4,4,3,4,2,4,4,4,4
139,2,2,1,1,1,2,1,4,4,3,4,4,2,2,3,3,2,3,2,1,3,4,1,2,2,4,2,1,3,2,2,1,4,4,1,2,1,4,3,1
140,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,1,2,3,2,1,2,2,3,2,3,2,3,3,2,3,3,2,2,1,1,3,1,2,1,4
141,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,1,2,3,2,1,4,2,3,4,1,4,2,3,4,3,3,3,3,4,1,2,4,2,2,4
142,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,3,2,3,2,1,1,1,1,4,1,2,2,3,1,1,3,1,4,3,4,4,2,2,4,4
143,3,2,4,4,3,2,3,1,1,4,2,4,1,4,2,3,2,3,3,2,1,3,2,3,2,1,4,2,3,2,3,4,1,1,1,4,1,3,4,3
144,3,2,4,4,3,2,1,1,1,4,2,4,1,4,2,3,2,3,2,2,1,1,3,3,4,3,1,3,1,3,3,3,3,1,4,3,4,2,1,4
145,2,2,1,1,1,2,1,4,4,3,4,4,1,2,2,3,2,3,2,2,3,4,2,1,1,2,3,3,1,1,3,1,3,2,4,3,2,2,2,2
146,2,2,1,1,1,2,1,4,4,3,4,4,1,2,2,1,2,3,2,2,3,1,1,4,1,3,2,1,3,3,4,3,4,1,4,2,1,4,1,3
147,2,2,1,1,1,2,1,4,4,3,4,4,1,2,2,1,2,3,2,1,3,2,4,1,1,3,1,3,3,4,1,4,3,2,3,3,1,3,3,4
148,2,2,1,1,1,2,1,4,4,3,4,4,1,2,2,1,2,3,2,1,3,4,3,4,2,2,3,4,1,1,2,1,3,3,2,4,3,2,2,4
149,2,2,1,1,1,2,1,4,4,3,4,4,1,2,2,1,2,3,2,2,2,4,1,2,2,4,2,2,4,4,1,1,4,1,2,3,4,4,1,2
150,2,2,1,1,1,2,1,4,4,3,4,4,1,2,2,1,2,3,2,2,1,3,4,2,3,2,4,3,3,1,2,2,1,3,4,1,1,4,4,3
151,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,1,2,3,2,1,4,2,4,4,1,3,1,3,2,3,4,4,3,4,1,1,3,4,4,3
152,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,1,2,3,2,1,4,4,2,1,4,1,1,2,3,2,1,4,4,3,1,4,3,2,1,4
153,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,1,2,3,2,1,3,3,2,1,3,3,4,4,3,4,1,3,2,2,4,3,3,2,1,2
154,2,2,1,1,1,2,1,4,4,3,4,4,1,2,3,1,2,3,2,1,2,4,2,2,1,1,2,3,3,4,4,4,4,2,1,1,3,2,1,1
155,2,2,4,1,1,2,1,4,4,3,4,4,1,2,2,4,2,3,2,2,1,3,2,2,2,3,2,1,1,4,4,2,3,1,1,2,3,2,3,2
